name,url,is_member,promoted,price_tier,review_count,overall,food,service,ambience,value,noise,pct_recommended,neighborhood,cuisines,dining_style,dress_code,chef,tags,primary_cuisine,sanitizing,distancing,ppe,screening
Under the Bridge restaurant,https://www.opentable.com/under-the-bridge?corrid=50b543c8-d71f-4cd3-94a6-2d250cb22a1b&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$30 and under,460 Reviews,4.4,4.4,4.3,4.1,4.2,Moderate,89,Midtown East,"Greek, Mediterranean, Seafood",Casual Dining,Casual Dress,,"Bar/Lounge, Beer, Cafe, Cocktails, Counter Seating, Delivery, Full Bar, Gender Neutral Restroom, Gluten-free Menu, Happy Hour, Non-Smoking, Outdoor dining, Takeout, View, Weekend Brunch, Wheelchair Access, Wine",Greek,,,,
Maxwell's Central Park restaurant,https://www.opentable.com/maxwells-central-park?corrid=50b543c8-d71f-4cd3-94a6-2d250cb22a1b&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$30 and under,110 Reviews,4.6,4.6,4.5,4.5,4.3,Moderate,100,Harlem,"American, Gastro Pub",Casual Dining,Casual Dress,,"Bar/Lounge, Beer, Cocktails, Delivery, Full Bar, Gender Neutral Restroom, Happy Hour, Non-Smoking, Outdoor dining, Patio/Outdoor Dining, Private Room, Takeout, Weekend Brunch, Wheelchair Access, Wine",American,1,1,1,1
Gnoccheria East Village restaurant,https://www.opentable.com/r/gnoccheria-east-village?corrid=50b543c8-d71f-4cd3-94a6-2d250cb22a1b&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$30 and under,391 Reviews,4.9,4.9,4.9,4.8,4.8,Quiet,100,East Village,"Italian, Bar / Lounge / Bottle Service",Casual Dining,Business Casual,,"Beer, Delivery, Gender Neutral Restroom, Gluten-free Menu, Outdoor dining, Takeout, Wine",Italian,1,1,1,1
Indian Accent restaurant,https://www.opentable.com/indian-accent?corrid=50b543c8-d71f-4cd3-94a6-2d250cb22a1b&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$50 and over,2174 Reviews,4.7,4.7,4.7,4.5,4.3,Moderate,99,Midtown West,Indian,Fine Dining,Smart Casual,Manish Mehrotra,"Beer, Cocktails, Corkage Fee, Delivery, Full Bar, Non-Smoking, Takeout, Wheelchair Access, Wine",Indian,1,1,1,1
Double Zero restaurant,https://www.opentable.com/r/double-zero-new-york?corrid=50b543c8-d71f-4cd3-94a6-2d250cb22a1b&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$30 and under,672 Reviews,4.7,4.7,4.5,4.6,4.5,Moderate,85,East Village,"Italian, Vegan, Pizza Bar",Casual Dining,Casual Dress,Matthew Kenney & Scott Winegard,"Bar/Lounge, Beer, BYO Wine, Cafe, Corkage Fee, Counter Seating, Delivery, Gender Neutral Restroom, Gluten-free Menu, Happy Hour, Kosher, Late Night, Non-Smoking, Outdoor dining, Patio/Outdoor Dining, Private Room, Takeout, Weekend Brunch, Wine",Italian,,,,
Empire Steak House- East restaurant,https://www.opentable.com/empire-steak-house-east?corrid=50b543c8-d71f-4cd3-94a6-2d250cb22a1b&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$50 and over,672 Reviews,4.6,4.6,4.6,4.7,4.4,Moderate,86,Midtown East,"Steakhouse, Seafood, American",Fine Dining,Business Casual,Jack Sinanaj,"Beer, Cocktails, Delivery, Full Bar, Happy Hour, Late Night, Non-Smoking, Outdoor dining, Patio/Outdoor Dining, Takeout, Wheelchair Access, Wine",Steakhouse,1,1,1,1
elmo restaurant,https://www.opentable.com/elmo?corrid=50b543c8-d71f-4cd3-94a6-2d250cb22a1b&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$30 and under,729 Reviews,4.5,4.3,4.6,4.5,4.4,Moderate,96,Chelsea,"American, Comfort Food",Casual Dining,Casual Dress,Fabian Pauta,"Beer, Cocktails, Full Bar, Non-Smoking, Outdoor dining, Takeout, Weekend Brunch, Wheelchair Access, Wine",American,1,1,1,1
Sushi Seki Times Square restaurant,https://www.opentable.com/r/sushi-seki-times-square-new-york?corrid=50b543c8-d71f-4cd3-94a6-2d250cb22a1b&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$31 to $50,459 Reviews,4.6,4.6,4.5,4.2,4.0,Quiet,67,Midtown West,"Sushi, Japanese, Seafood",Casual Dining,Casual Dress,Chef Seki Shi,"Banquet, Bar Dining, Bar/Lounge, Beer, Chef's Table, Counter Seating, Full Bar, Happy Hour, High Tea, Late Night, Non-Smoking, Private Room, Wheelchair Access, Wine",Sushi,,,,
High Street on Hudson restaurant,https://www.opentable.com/r/high-street-on-hudson-new-york?corrid=50b543c8-d71f-4cd3-94a6-2d250cb22a1b&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$31 to $50,522 Reviews,4.2,4.3,4.3,4.1,4.0,Moderate,92,West Village,"Seafood, Shellfish, Cocktail Bar",Casual Dining,Casual Dress,,"Bar/Lounge, Beer, Cafe, Chef's Table, Cocktails, Corkage Fee, Counter Seating, Delivery, Full Bar, Gender Neutral Restroom, Happy Hour, Non-Smoking, Outdoor dining, Patio/Outdoor Dining, Private Room, Takeout, Wheelchair Access, Wine",Seafood,1,1,1,1
Jue Lan Club restaurant,https://www.opentable.com/jue-lan-club?corrid=50b543c8-d71f-4cd3-94a6-2d250cb22a1b&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$31 to $50,1167 Reviews,4.6,4.5,4.5,4.7,4.2,Moderate,89,Gramercy / Flatiron,"Chinese, Contemporary Asian, Bar / Lounge / Bottle Service",Casual Dining,Casual Dress,Chef Nick Zhong ,"Banquet, Bar/Lounge, Beer, BYO Wine, Chef's Table, Cocktails, Corkage Fee, Fireplace, Full Bar, Gluten-free Menu, Non-Smoking, Outdoor dining, Outdoor Smoking Area, Patio/Outdoor Dining, Private Room, Takeout, Wheelchair Access, Wine",Chinese,1,1,1,1
Row House restaurant,https://www.opentable.com/row-house?corrid=50b543c8-d71f-4cd3-94a6-2d250cb22a1b&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$30 and under,591 Reviews,4.2,4.1,4.0,4.2,4.1,Moderate,85,Harlem,"American, Tapas / Small Plates",Casual Elegant,Smart Casual,Norberto Farciert,"Bar/Lounge, Beer, Chef's Table, Cocktails, Full Bar, Gluten-free Menu, Happy Hour, Late Night, Non-Smoking, Outdoor dining, Patio/Outdoor Dining, Private Room, Weekend Brunch, Wheelchair Access, Wine",American,,,,
Nare Sushi restaurant,https://www.opentable.com/nare-sushi?corrid=50b543c8-d71f-4cd3-94a6-2d250cb22a1b&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$31 to $50,398 Reviews,4.3,4.4,4.3,4.0,3.9,Quiet,83,Midtown East,"Japanese, Sushi, Kaiseki",Casual Elegant,Casual Dress,Nakamichi (Mitch) Shinohara,"Bar/Lounge, Beer, Cocktails, Corkage Fee, Counter Seating, Delivery, Full Bar, Gender Neutral Restroom, Gluten-free Menu, Happy Hour, Kosher, Non-Smoking, Takeout, Weekend Brunch, Wine",Japanese,1,1,1,1
Blue Seafood Bar & Restaurant restaurant,https://www.opentable.com/r/blue-seafood-bar-and-restaurant-new-york?corrid=50b543c8-d71f-4cd3-94a6-2d250cb22a1b&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$30 and under,447 Reviews,4.6,4.6,4.6,4.5,4.2,Moderate,100,Hell's Kitchen,"Seafood, Italian, Mediterranean",Casual Elegant,Business Casual,Andrea Giacomoni,"Banquet, Bar/Lounge, Beer, BYO Wine, Cafe, Cocktails, Corkage Fee, Counter Seating, Full Bar, Gender Neutral Restroom, Gluten-free Menu, Happy Hour, Late Night, Non-Smoking, Outdoor dining, Patio/Outdoor Dining, Private Room, Takeout, Weekend Brunch, Wheelchair Access, Wine",Seafood,,,,
5 Napkin Burger - Upper East Side restaurant,https://www.opentable.com/r/5-napkin-burger-upper-east-side-new-york?corrid=50b543c8-d71f-4cd3-94a6-2d250cb22a1b&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$30 and under,253 Reviews,4.8,4.7,4.4,4.4,4.4,Moderate,75,Upper East Side,"Burgers, American, Bar / Lounge / Bottle Service",Casual Dining,Casual Dress,Chef Andy D'Amico,"Bar Dining, Bar/Lounge, Beer, Cocktails, Full Bar, Happy Hour, Late Night, Non-Smoking, Takeout, Weekend Brunch, Wine",Burgers,,,,
Hudson Hound restaurant,https://www.opentable.com/hudson-hound?corrid=50b543c8-d71f-4cd3-94a6-2d250cb22a1b&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$30 and under,70 Reviews,4.9,4.5,4.9,4.7,4.6,Moderate,100,West Village,"American, Modern European, Irish",Casual Dining,Casual Dress,Donal Crosbie,"Bar/Lounge, Beer, Cocktails, Counter Seating, Delivery, Fireplace, Full Bar, Non-Smoking, Private Room, Takeout, Weekend Brunch, Wine",American,1,1,1,1
Chazz Palminteri Italian Restaurant restaurant,https://www.opentable.com/chazz-palminteri-ristorante-italiano?corrid=50b543c8-d71f-4cd3-94a6-2d250cb22a1b&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$50 and over,1564 Reviews,4.8,4.8,4.9,4.8,4.5,Quiet,100,Theater District / Times Square,"Italian, Steakhouse",Fine Dining,Business Casual,,"Banquet, Bar/Lounge, Beer, Cocktails, Counter Seating, Delivery, Full Bar, Happy Hour, Non-Smoking, Wheelchair Access, Wine",Italian,1,1,1,1
Wollensky’s Grill restaurant,https://www.opentable.com/wollenskys-grill-new-york?corrid=50b543c8-d71f-4cd3-94a6-2d250cb22a1b&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$31 to $50,708 Reviews,4.6,4.7,4.7,4.6,4.3,Moderate,100,Midtown East,"Steakhouse, Steak, Burgers",Casual Dining,Business Casual,Elman Gallardo,"Banquet, Bar/Lounge, Beer, Beer Garden, Cafe, Chef's Table, Cocktails, Corkage Fee, Counter Seating, Delivery, Fireplace, Full Bar, Happy Hour, Late Night, Non-Smoking, Outdoor dining, Patio/Outdoor Dining, Private Room, Takeout, View, Wine",Steakhouse,,,,
Dos Caminos - Times Square restaurant,https://www.opentable.com/dos-caminos-times-square?corrid=50b543c8-d71f-4cd3-94a6-2d250cb22a1b&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$30 and under,1655 Reviews,4.2,4.2,4.2,4.1,3.8,Moderate,78,Theater District / Times Square,"Mexican, Bar / Lounge / Bottle Service, Unspecified",Casual Dining,Casual Dress,Ariel Fox,"Bar/Lounge, Beer, Full Bar, Happy Hour, Late Night, Private Room, Takeout, View, Weekend Brunch, Wine",Mexican,1,1,0,1
L'Amico restaurant,https://www.opentable.com/r/lamico-new-york?corrid=50b543c8-d71f-4cd3-94a6-2d250cb22a1b&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$50 and over,2056 Reviews,4.7,4.7,4.6,4.6,4.3,Moderate,95,Chelsea,"American, Italian",Casual Elegant,Smart Casual,Emilie Walsh,"Banquet, Bar/Lounge, Beer, BYO Wine, Chef's Table, Cocktails, Corkage Fee, Counter Seating, Delivery, Full Bar, Outdoor dining, Patio/Outdoor Dining, Private Room, Takeout, Weekend Brunch, Wheelchair Access, Wine",American,1,1,0,1
Numero 28 Pizzeria - West Village restaurant,https://www.opentable.com/numero-28-pizzeria-west-village?corrid=50b543c8-d71f-4cd3-94a6-2d250cb22a1b&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$30 and under,165 Reviews,4.7,4.9,4.7,4.5,4.5,Moderate,100,West Village,Italian,Casual Dining,Casual Dress,Eugenia Biamonte,"Banquet, Bar/Lounge, Beer, BYO Wine, Cocktails, Counter Seating, Delivery, Entertainment, Full Bar, Gluten-free Menu, Non-Smoking, Takeout, Weekend Brunch, Wheelchair Access, Wine",Italian,1,1,1,1
Hard Rock Cafe - Times Square restaurant,https://www.opentable.com/hard-rock-cafe-times-square?corrid=50b543c8-d71f-4cd3-94a6-2d250cb22a1b&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$30 and under,2338 Reviews,4.2,4.2,4.2,4.4,3.9,Moderate,92,Theater District / Times Square,American,Casual Dining,Casual Dress,,"Banquet, Bar/Lounge, Beer, Cafe, Cocktails, Entertainment, Full Bar, Gluten-free Menu, Late Night, Non-Smoking, Private Room, View, Weekend Brunch, Wheelchair Access, Wine",American,,,,
Danji restaurant,https://www.opentable.com/danji?corrid=50b543c8-d71f-4cd3-94a6-2d250cb22a1b&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$31 to $50,1103 Reviews,4.7,4.8,4.7,4.4,4.4,Moderate,84,Hell's Kitchen,"Korean, Contemporary Korean, Asian",Casual Dining,Casual Dress,Hooni Kim,"Bar/Lounge, Beer, Cocktails, Corkage Fee, Delivery, Full Bar, Gender Neutral Restroom, Gluten-free Menu, Non-Smoking, Outdoor dining, Takeout, Wheelchair Access, Wine",Korean,1,1,1,1
Yakiniku Futago restaurant,https://www.opentable.com/yakiniku-futago?corrid=50b543c8-d71f-4cd3-94a6-2d250cb22a1b&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$31 to $50,411 Reviews,4.8,4.8,4.6,4.7,4.2,Moderate,93,Union Square,"Japanese, Korean, Contemporary Asian",Fine Dining,Formal Attire,Sunchol Lee,"Beer, Cocktails, Delivery, Gender Neutral Restroom, Non-Smoking, Outdoor dining, Patio/Outdoor Dining, Takeout, View, Wheelchair Access, Wine",Japanese,1,1,1,1
The Ribbon - UWS restaurant,https://www.opentable.com/r/the-ribbon-nyc?corrid=50b543c8-d71f-4cd3-94a6-2d250cb22a1b&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$50 and over,1415 Reviews,4.2,4.2,4.1,4.1,3.8,Moderate,72,Upper West Side,"Contemporary American, Comfort Food, French",Casual Dining,Casual Dress,,"Banquet, Bar/Lounge, Beer, BYO Wine, Cocktails, Corkage Fee, Delivery, Full Bar, Gender Neutral Restroom, Happy Hour, Late Night, Non-Smoking, Outdoor dining, Private Room, Takeout, Weekend Brunch, Wheelchair Access, Wine",Contemporary American,1,1,1,1
Delice & Sarrasin restaurant,https://www.opentable.com/r/delice-and-sarrasin-new-york?corrid=50b543c8-d71f-4cd3-94a6-2d250cb22a1b&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$31 to $50,945 Reviews,4.6,4.6,4.6,4.4,4.4,Moderate,89,West Village,"Vegan, French, Vegetarian / Vegan",Casual Dining,Casual Dress,Yvette Caron,"Cafe, Delivery, Fireplace, Gluten-free Menu, High Tea, Non-Smoking, Takeout, Weekend Brunch, Wheelchair Access, Wine",Vegan,1,1,1,1
Bistrot Leo restaurant,https://www.opentable.com/r/bistrot-leo-new-york?corrid=50b543c8-d71f-4cd3-94a6-2d250cb22a1b&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$50 and over,91 Reviews,4.6,4.5,4.4,4.6,4.1,Moderate,100,SoHo,French,Casual Dining,Smart Casual,,"Banquet, Bar/Lounge, Cafe, Cocktails, Delivery, Full Bar, Happy Hour, Outdoor dining, Patio/Outdoor Dining, Private Room, Takeout, Weekend Brunch, Wheelchair Access, Wine",French,1,1,1,1
Yakitori Tori Shin restaurant,https://www.opentable.com/yakitori-tori-shin-west?corrid=50b543c8-d71f-4cd3-94a6-2d250cb22a1b&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$50 and over,716 Reviews,4.8,4.8,4.8,4.6,4.3,Moderate,100,Midtown West,"Japanese, Yakitori, Japanese Speciality",Casual Elegant,Smart Casual,"Shu Ikeda, Akihiko Urashi","Beer, Chef's Table, Cocktails, Corkage Fee, Delivery, Gluten-free Menu, Non-Smoking, Outdoor dining, Takeout, Wheelchair Access, Wine",Japanese,1,1,1,1
Korali restaurant,https://www.opentable.com/korali?corrid=50b543c8-d71f-4cd3-94a6-2d250cb22a1b&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$31 to $50,944 Reviews,4.6,4.6,4.5,4.5,4.2,Moderate,95,Upper East Side,"Greek, Seafood",Casual Dining,Smart Casual,,"Banquet, Bar/Lounge, Beer, Cafe, Cocktails, Corkage Fee, Counter Seating, Dancing, Delivery, Entertainment, Full Bar, Gluten-free Menu, Late Night, Non-Smoking, Private Room, Takeout, View, Weekend Brunch, Wheelchair Access, Wine",Greek,,,,
The Grange restaurant,https://www.opentable.com/the-grange?corrid=50b543c8-d71f-4cd3-94a6-2d250cb22a1b&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$31 to $50,381 Reviews,4.5,4.3,4.6,4.6,4.1,Moderate,80,Harlem,American,Casual Dining,Casual Dress,,"Beer, Cocktails, Counter Seating, Delivery, Entertainment, Full Bar, Gender Neutral Restroom, Gluten-free Menu, Happy Hour, Outdoor dining, Patio/Outdoor Dining, Private Room, Takeout, Weekend Brunch, Wheelchair Access, Wine",American,1,1,1,1
Da Nico Ristorante - Manhattan Location restaurant,https://www.opentable.com/da-nico-ristorante-manhattan-location?corrid=50b543c8-d71f-4cd3-94a6-2d250cb22a1b&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$30 and under,1014 Reviews,4.7,4.7,4.6,4.6,4.5,Moderate,92,Little Italy,Italian,Casual Dining,Casual Dress,,"Banquet, Beer, Delivery, Full Bar, Gluten-free Menu, Non-Smoking, Outdoor dining, Private Room, Takeout, Wheelchair Access, Wine",Italian,,,,
Javelina - Union Square restaurant,https://www.opentable.com/r/javelina-union-square-new-york?corrid=50b543c8-d71f-4cd3-94a6-2d250cb22a1b&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$31 to $50,694 Reviews,4.7,4.6,4.5,4.3,4.3,Moderate,86,Gramercy / Flatiron,"Tex-Mex, Mexican / Southwestern, Mexican",Casual Dining,Casual Dress,Lawrence Ofori,"Bar/Lounge, Beer, BYO Wine, Cocktails, Corkage Fee, Delivery, Full Bar, Gender Neutral Restroom, Gluten-free Menu, Late Night, Non-Smoking, Outdoor dining, Patio/Outdoor Dining, Takeout, Weekend Brunch, Wheelchair Access, Wine",Tex-Mex,1,1,1,1
Zuma Japanese Restaurant - NY restaurant,https://www.opentable.com/zuma-japanese-restaurant-ny?corrid=50b543c8-d71f-4cd3-94a6-2d250cb22a1b&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$50 and over,1273 Reviews,4.6,4.6,4.5,4.6,4.1,Moderate,57,Midtown East,"Japanese, Sushi, Contemporary Asian",Casual Elegant,Smart Casual,Oliver Lange,"Bar/Lounge, Chef's Table, Cocktails, Counter Seating, Entertainment, Full Bar, Late Night, Non-Smoking, Private Room, Wheelchair Access, Wine",Japanese,1,1,1,1
Ainsworth Midtown restaurant,https://www.opentable.com/r/ainsworth-midtown-new-york?corrid=50b543c8-d71f-4cd3-94a6-2d250cb22a1b&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$31 to $50,201 Reviews,4.2,4.3,4.0,4.0,4.0,Moderate,70,Murray Hill,Contemporary American,Casual Dining,Casual Dress,,"Banquet, Bar/Lounge, Beer, Cocktails, Counter Seating, Entertainment, Full Bar, Happy Hour, Late Night, Non-Smoking, Outdoor dining, Patio/Outdoor Dining, Private Room, Takeout, View, Weekend Brunch, Wheelchair Access, Wine",Contemporary American,1,1,1,1
Bar Primi restaurant,https://www.opentable.com/bar-primi?corrid=50b543c8-d71f-4cd3-94a6-2d250cb22a1b&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$30 and under,1208 Reviews,4.8,4.7,4.5,4.7,4.4,Moderate,100,Lower East Side,Italian,Casual Dining,Casual Dress,Andrew Carmellini,"Bar Dining, Bar/Lounge, Beer, Cocktails, Corkage Fee, Counter Seating, Fireplace, Full Bar, Gluten-free Menu, Happy Hour, Late Night, Non-Smoking, Outdoor dining, Weekend Brunch, Wheelchair Access, Wine",Italian,,,,
Hunt & Fish Club NYC restaurant,https://www.opentable.com/r/hunt-and-fish-club-nyc-new-york?corrid=50b543c8-d71f-4cd3-94a6-2d250cb22a1b&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$50 and over,2007 Reviews,4.7,4.7,4.8,4.6,4.6,Moderate,100,Theater District / Times Square,"Steakhouse, Contemporary American, Seafood",Fine Dining,Smart Casual,Chad Brown ,"Banquet, Bar Dining, Bar/Lounge, Beer, BYO Wine, Chef's Table, Corkage Fee, Full Bar, Late Night, Non-Smoking, Private Room, Wheelchair Access, Wine",Steakhouse,,,,
Bocado Cafe restaurant,https://www.opentable.com/bocado-cafe?corrid=50b543c8-d71f-4cd3-94a6-2d250cb22a1b&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$30 and under,697 Reviews,4.5,4.4,4.5,4.3,4.2,Moderate,89,Upper East Side,American,Casual Dining,Casual Dress,,"Bar Dining, Beer, Counter Seating, Happy Hour, Non-Smoking, Weekend Brunch, Wheelchair Access, Wine",American,,,,
Blue Ribbon Brasserie restaurant,https://www.opentable.com/blue-ribbon-brasserie?corrid=50b543c8-d71f-4cd3-94a6-2d250cb22a1b&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$31 to $50,729 Reviews,4.8,4.8,4.8,4.6,4.4,Moderate,100,SoHo,Contemporary American,Casual Elegant,Casual Dress,Eric & Bruce Bromberg,"Beer, BYO Wine, Cocktails, Corkage Fee, Delivery, Full Bar, Non-Smoking, Takeout, Wheelchair Access, Wine",Contemporary American,1,1,1,1
Adalya restaurant,https://www.opentable.com/adalya?corrid=50b543c8-d71f-4cd3-94a6-2d250cb22a1b&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$30 and under,120 Reviews,4.5,4.3,4.5,4.5,4.4,Moderate,83,Gramercy / Flatiron,"Global, International",Casual Dining,Business Casual,,"Bar Dining, Full Bar, Late Night, Outdoor dining",Global,,,,
Da Claudio Ristorante restaurant,https://www.opentable.com/da-claudio-ristorante?corrid=50b543c8-d71f-4cd3-94a6-2d250cb22a1b&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$31 to $50,537 Reviews,4.8,4.7,4.8,4.6,4.5,Moderate,97,Financial District,"Italian, Mediterranean, Vegetarian",Casual Elegant,Casual Dress,,"Bar/Lounge, Beer, Cocktails, Corkage Fee, Counter Seating, Delivery, Full Bar, Gender Neutral Restroom, Gluten-free Menu, Happy Hour, Non-Smoking, Patio/Outdoor Dining, Takeout, Wheelchair Access, Wine",Italian,1,1,1,1
Porteno Restaurant restaurant,https://www.opentable.com/porteno-restaurant?corrid=50b543c8-d71f-4cd3-94a6-2d250cb22a1b&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$31 to $50,487 Reviews,4.8,4.6,4.8,4.6,4.5,Moderate,67,Chelsea,"Argentinean, Latin American, Latin / Spanish",Casual Elegant,Casual Dress,,"Beer, Cocktails, Full Bar, Gender Neutral Restroom, Gluten-free Menu, Non-Smoking, Takeout, Wheelchair Access, Wine",Argentinean,1,1,1,1
Il Patio di Eataly restaurant,https://www.opentable.com/r/il-patio-di-eataly-new-york1?corrid=50b543c8-d71f-4cd3-94a6-2d250cb22a1b&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$30 and under,294 Reviews,4.4,4.4,4.2,4.3,4.0,Moderate,85,Gramercy / Flatiron,Italian,Casual Dining,Casual Dress,,"Beer, Cocktails, Non-Smoking, Outdoor dining, Takeout, Wine",Italian,1,1,1,1
Mastro's Steakhouse - New York City restaurant,https://www.opentable.com/r/mastros-steakhouse-new-york-city-new-york?corrid=50b543c8-d71f-4cd3-94a6-2d250cb22a1b&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$50 and over,3472 Reviews,4.8,4.8,4.7,4.7,4.5,Moderate,97,Rockefeller Center Midtown,"Steak, Steakhouse, Seafood",Fine Dining,Business Casual,Dusmane Abdoulaye Tandia,"Banquet, Bar/Lounge, Cocktails, Corkage Fee, Counter Seating, Dancing, Entertainment, Full Bar, Gluten-free Menu, Late Night, Non-Smoking, Outdoor dining, Patio/Outdoor Dining, Private Room, Takeout, Wheelchair Access, Wine",Steak,1,1,0,1
