name,url,is_member,promoted,price_tier,review_count,overall,food,service,ambience,value,noise,pct_recommended,neighborhood,cuisines,dining_style,dress_code,chef,tags,primary_cuisine,sanitizing,distancing,ppe,screening
Highbar restaurant,https://www.opentable.com/r/highbar-new-york?corrid=a8841a71-41af-4792-aa7c-1188562dee83&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,0,,,,,,,,,,,,,,,,,,,,,
Tranzit restaurant,https://www.opentable.com/r/tranzit-new-york?corrid=a8841a71-41af-4792-aa7c-1188562dee83&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,0,,,,,,,,,,,,,,,,,,,,,
The Theater Buffet restaurant,https://www.opentable.com/r/the-theater-buffet-new-york?corrid=a8841a71-41af-4792-aa7c-1188562dee83&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$30 and under,51 Reviews,3.9,3.8,4.0,4.2,3.9,Moderate,80,Theater District / Times Square,"International, American, Café",Casual Dining,Casual Dress,Randy Chalas,"Banquet, Cafe, Gluten-free Menu, High Tea, Non-Smoking, Wheelchair Access",International,1,0,0,1
The Blacksmith NYC Bar and Kitchen restaurant,https://www.opentable.com/r/the-blacksmith-nyc-bar-and-kitchen-new-york?corrid=a8841a71-41af-4792-aa7c-1188562dee83&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,0,,,,,,,,,,,,,,,,,,,,,
Toro Loco restaurant,https://www.opentable.com/r/toro-loco-new-york?corrid=a8841a71-41af-4792-aa7c-1188562dee83&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,0,,,,,,,,,,,,,,,,,,,,,
Maman and Mimi restaurant,https://www.opentable.com/r/maman-and-mimi-new-york?corrid=a8841a71-41af-4792-aa7c-1188562dee83&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,0,,,,,,,,,,,,,,,,,,,,,
Masala King restaurant,https://www.opentable.com/r/masala-king-new-york?corrid=a8841a71-41af-4792-aa7c-1188562dee83&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,0,,,,,,,,,,,,,,,,,,,,,
The Woodstock restaurant,https://www.opentable.com/r/the-woodstock-new-york?corrid=a8841a71-41af-4792-aa7c-1188562dee83&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,0,,,,,,,,,,,,,,,,,,,,,
Urbani Truffle Lab restaurant,https://www.opentable.com/r/urbani-truffle-lab-new-york?corrid=a8841a71-41af-4792-aa7c-1188562dee83&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,0,,,,,,,,,,,,,,,,,,,,,
Char House restaurant,https://www.opentable.com/r/char-house-new-york?corrid=a8841a71-41af-4792-aa7c-1188562dee83&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,0,,,,,,,,,,,,,,,,,,,,,
Sabai Thai restaurant,https://www.opentable.com/r/sabai-thai-new-york?corrid=a8841a71-41af-4792-aa7c-1188562dee83&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$30 and under,322 Reviews,4.7,4.7,4.7,4.7,4.4,Quiet,100,NoMad,Thai,Casual Elegant,Smart Casual,,"Bar/Lounge, Beer, Cocktails, Corkage Fee, Delivery, Full Bar, Gluten-free Menu, Non-Smoking, Outdoor dining, Patio/Outdoor Dining, Private Room, Takeout, Weekend Brunch, Wheelchair Access, Wine",Thai,1,1,1,1
Samwon Garden restaurant,https://www.opentable.com/r/samwon-garden-new-york?corrid=a8841a71-41af-4792-aa7c-1188562dee83&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$31 to $50,182 Reviews,4.6,4.6,4.5,4.5,4.2,Moderate,83,NoMad,"Korean, Barbecue",Casual Dining,Casual Dress,Jefferson Cho,"Bar/Lounge, Beer, Cocktails, Delivery, Full Bar, Gender Neutral Restroom, Happy Hour, Late Night, Non-Smoking, Private Room, Takeout, Weekend Brunch, Wheelchair Access, Wine",Korean,,,,
Noda restaurant,https://www.opentable.com/r/noda-new-york?corrid=a8841a71-41af-4792-aa7c-1188562dee83&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,0,,,,,,,,,,,,,,,,,,,,,
Shinbashi restaurant,https://www.opentable.com/r/shinbashi-new-york?corrid=a8841a71-41af-4792-aa7c-1188562dee83&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,0,,,,,,,,,,,,,,,,,,,,,
Wagamama (Nomad - 5th Avenue) restaurant,https://www.opentable.com/r/wagamama-nomad-new-york?corrid=a8841a71-41af-4792-aa7c-1188562dee83&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$30 and under,427 Reviews,4.5,4.5,4.5,4.5,4.4,Moderate,100,Gramercy / Flatiron,Asian,Casual Dining,Casual Dress,Steven Mangelshot,"Beer, Cocktails, Wine",Asian,1,1,1,1
67 Orange Street restaurant,https://www.opentable.com/r/67-orange-street-new-york?corrid=a8841a71-41af-4792-aa7c-1188562dee83&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,0,,,,,,,,,,,,,,,,,,,,,
Da Luce restaurant,https://www.opentable.com/r/da-luce-new-york?corrid=a8841a71-41af-4792-aa7c-1188562dee83&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,0,,,,,,,,,,,,,,,,,,,,,
Bierstrasse restaurant,https://www.opentable.com/r/bierstrasse-new-york?corrid=a8841a71-41af-4792-aa7c-1188562dee83&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,0,,,,,,,,,,,,,,,,,,,,,
P.J. Clarke's-Lincoln Square restaurant,https://www.opentable.com/r/pj-clarkes-lincoln-square-new-york?corrid=a8841a71-41af-4792-aa7c-1188562dee83&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$30 and under,905 Reviews,4.3,4.1,4.2,4.1,3.8,Moderate,87,Lincoln Square,"American, Burgers, Oyster Bar",Casual Dining,Business Casual,,"Banquet, Bar Dining, Bar/Lounge, Beer, Cocktails, Corkage Fee, Full Bar, Late Night, Non-Smoking, Private Room, Weekend Brunch, Wheelchair Access, Wine",American,,,,
Campeon Union Square restaurant,https://www.opentable.com/r/campeon-union-square-new-york?corrid=a8841a71-41af-4792-aa7c-1188562dee83&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,0,,,,,,,,,,,,,,,,,,,,,
Empellon Al Pastor restaurant,https://www.opentable.com/r/empellon-al-pastor-new-york?corrid=a8841a71-41af-4792-aa7c-1188562dee83&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,0,,,,,,,,,,,,,,,,,,,,,
Side Park Cafe restaurant,https://www.opentable.com/r/side-park-cafe-new-york?corrid=a8841a71-41af-4792-aa7c-1188562dee83&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,0,,,,,,,,,,,,,,,,,,,,,
Cholo Noir restaurant,https://www.opentable.com/r/cholo-noir-new-york?corrid=a8841a71-41af-4792-aa7c-1188562dee83&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,0,,,,,,,,,,,,,,,,,,,,,
P.J. Clarke's - Third Avenue restaurant,https://www.opentable.com/r/pj-clarkes-third-avenue-new-york?corrid=a8841a71-41af-4792-aa7c-1188562dee83&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$30 and under,671 Reviews,4.7,4.6,4.6,4.5,4.3,Moderate,100,Midtown East,"American, Burgers, Oyster Bar",Casual Dining,Business Casual,Timothy Walker,"Bar/Lounge, Beer, Cocktails, Corkage Fee, Delivery, Full Bar, Takeout, Wheelchair Access, Wine",American,,,,
Patsy's Pizzeria - 69th St restaurant,https://www.opentable.com/r/patsys-pizzeria-69th-st-new-york?corrid=a8841a71-41af-4792-aa7c-1188562dee83&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$30 and under,26 Reviews,4.4,4.4,4.2,4.3,4.1,Moderate,80,Upper East Side,"Pizzeria, Italian",Casual Dining,Casual Dress,,"Bar Dining, Bar/Lounge, Beer, Cocktails, Full Bar, Happy Hour, Late Night, Non-Smoking, Takeout, Wheelchair Access, Wine",Pizzeria,,,,
White Castle - New York - E 103Rd St restaurant,https://www.opentable.com/r/white-castle-new-york-e-103rd-st-new-york?corrid=a8841a71-41af-4792-aa7c-1188562dee83&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,0,,,,,,,,,,,,,,,,,,,,,
White Castle - New York - 7Th Ave restaurant,https://www.opentable.com/r/white-castle-new-york-7th-ave-new-york?corrid=a8841a71-41af-4792-aa7c-1188562dee83&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,0,,,,,,,,,,,,,,,,,,,,,
The Porterhouse Brewing Company Bar + The Lovelace Cocktail & Gin Bar restaurant,https://www.opentable.com/r/the-porterhouse-brewing-company-bar-and-the-lovelace-cocktail-and-gin-bar-new-york?corrid=a8841a71-41af-4792-aa7c-1188562dee83&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,0,,,,,,,,,,,,,,,,,,,,,
Fashion Bar & Restaurant restaurant,https://www.opentable.com/r/fashion-bar-and-restaurant-new-york-1?corrid=a8841a71-41af-4792-aa7c-1188562dee83&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$31 to $50,31 Reviews,4.7,4.5,4.7,4.9,4.7,Moderate,100,Theater District / Times Square,"Cocktail Bar, Global, International",Casual Dining,Casual Dress,Chef Randy,"Bar/Lounge, Beer, Cocktails, Counter Seating, Full Bar, Happy Hour, Non-Smoking, Outdoor dining, Patio/Outdoor Dining, Weekend Brunch, Wheelchair Access, Wine",Cocktail Bar,1,1,1,1
Angelo's Pizza restaurant,https://www.opentable.com/r/angelos-pizza-new-york?corrid=a8841a71-41af-4792-aa7c-1188562dee83&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$30 and under,226 Reviews,4.3,4.4,4.2,4.1,4.1,Moderate,,Hell's Kitchen,"Pizzeria, Italian, Pizza Bar",Casual Dining,Casual Dress,Chef Andreas ,"Beer, BYO Liquor, BYO Wine, Cocktails, Corkage Fee, Delivery, Full Bar, Gluten-free Menu, Non-Smoking, Outdoor dining, Takeout, Wheelchair Access, Wine",Pizzeria,1,0,1,1
La Goulue New York restaurant,https://www.opentable.com/r/la-goulue-new-york-2?corrid=a8841a71-41af-4792-aa7c-1188562dee83&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$50 and over,930 Reviews,4.7,4.7,4.5,4.6,4.2,Moderate,94,Upper East Side,French,Casual Dining,Business Casual,Antoine Camin,"Beer, Cafe, Cocktails, Corkage Fee, Delivery, Full Bar, Non-Smoking, Outdoor dining, Patio/Outdoor Dining, Private Room, Takeout, Weekend Brunch, Wheelchair Access, Wine",French,1,1,1,1
St. Tropez Wine Bar restaurant,https://www.opentable.com/r/st-tropez-wine-bar-new-york?corrid=a8841a71-41af-4792-aa7c-1188562dee83&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$31 to $50,72 Reviews,4.7,4.7,4.7,4.6,4.5,Moderate,,West Village,"French, Wine Bar, Tapas / Small Plates",Casual Elegant,Smart Casual,Gerald Barthelemy,"Bar/Lounge, Beer, BYO Liquor, BYO Wine, Cocktails, Corkage Fee, Counter Seating, Delivery, Gender Neutral Restroom, Gluten-free Menu, Happy Hour, Late Night, Non-Smoking, Takeout, Weekend Brunch, Wine",French,,,,
The Kappo Room at Seki restaurant,https://www.opentable.com/r/the-kappo-room-at-seki-new-york?corrid=a8841a71-41af-4792-aa7c-1188562dee83&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,0,,,,,,,,,,,,,,,,,,,,,
Ophelia restaurant,https://www.opentable.com/r/ophelia-new-york?corrid=a8841a71-41af-4792-aa7c-1188562dee83&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$30 and under,430 Reviews,4.4,4.2,4.1,4.5,3.9,Moderate,87,Midtown East,American,Casual Elegant,Business Casual,Stephen Putnam,"Banquet, Bar/Lounge, Beer, Cocktails, Full Bar, Late Night, Outdoor dining, Outdoor Smoking Area, Patio/Outdoor Dining, Private Room, View, Wheelchair Access, Wine",American,,,,
Boucherie - Union Square restaurant,https://www.opentable.com/r/boucherie-union-square-new-york?corrid=a8841a71-41af-4792-aa7c-1188562dee83&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$31 to $50,1232 Reviews,4.4,4.4,4.3,4.5,4.0,Moderate,84,Gramercy / Flatiron,"French, Steakhouse",Casual Elegant,Business Casual,,"Banquet, Bar/Lounge, Beer, Cafe, Cocktails, Counter Seating, Delivery, Full Bar, Happy Hour, Non-Smoking, Outdoor dining, Patio/Outdoor Dining, Private Room, Takeout, Weekend Brunch, Wheelchair Access, Wine",French,1,0,0,1
Risotteria Melotti restaurant,https://www.opentable.com/r/risotteria-melotti-new-york?corrid=a8841a71-41af-4792-aa7c-1188562dee83&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$31 to $50,318 Reviews,4.8,4.8,4.8,4.7,4.7,Moderate,96,East Village,"Italian, Vegetarian / Vegan",Casual Dining,Casual Dress,,"Beer, Corkage Fee, Delivery, Gluten-free Menu, Takeout, Weekend Brunch, Wheelchair Access, Wine",Italian,,,,
Nobu Downtown | Bar & Lounge restaurant,https://www.opentable.com/r/nobu-downtown-bar-and-lounge-new-york-2?corrid=a8841a71-41af-4792-aa7c-1188562dee83&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,0,,,,,,,,,,,,,,,,,,,,,
Hello Saigon restaurant,https://www.opentable.com/r/hello-saigon-new-york?corrid=a8841a71-41af-4792-aa7c-1188562dee83&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,0,,,,,,,,,,,,,,,,,,,,,
Aahar Indian Cuisine restaurant,https://www.opentable.com/r/aahar-indian-cuisine-new-york?corrid=a8841a71-41af-4792-aa7c-1188562dee83&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$30 and under,7 Reviews,4.3,4.2,4.4,3.8,4.3,Quiet,100,TriBeCa - Downtown,Indian,Casual Dining,Casual Dress,,"Beer, Delivery, Gender Neutral Restroom, Gluten-free Menu, Outdoor dining, Outdoor Smoking Area, Patio/Outdoor Dining, Takeout, Wheelchair Access, Wine",Indian,1,1,1,1
Stanford West Whiskey Bar restaurant,https://www.opentable.com/r/stanford-west-whiskey-bar-new-york?corrid=a8841a71-41af-4792-aa7c-1188562dee83&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,0,,,,,,,,,,,,,,,,,,,,,
Wicked Willy's Bar & Grill restaurant,https://www.opentable.com/r/wicked-willys-bar-and-grill-new-york?corrid=a8841a71-41af-4792-aa7c-1188562dee83&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,0,,,,,,,,,,,,,,,,,,,,,
Sir Henri Penthouse Rooftop restaurant,https://www.opentable.com/r/sir-henri-penthouse-rooftop-new-york?corrid=a8841a71-41af-4792-aa7c-1188562dee83&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,0,,,,,,,,,,,,,,,,,,,,,
Hayaty restaurant,https://www.opentable.com/r/hayaty-new-york?corrid=a8841a71-41af-4792-aa7c-1188562dee83&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,0,,,,,,,,,,,,,,,,,,,,,
Ferris at Made Hotel restaurant,https://www.opentable.com/r/ferris-at-made-hotel-new-york?corrid=a8841a71-41af-4792-aa7c-1188562dee83&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,0,,,,,,,,,,,,,,,,,,,,,
Don Angie restaurant,https://www.opentable.com/r/don-angie-new-york?corrid=a8841a71-41af-4792-aa7c-1188562dee83&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,0,,,,,,,,,,,,,,,,,,,,,
Noi Due Carne restaurant,https://www.opentable.com/r/noi-due-carne-new-york?corrid=a8841a71-41af-4792-aa7c-1188562dee83&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,0,,,,,,,,,,,,,,,,,,,,,
