name,url,is_member,promoted,price_tier,review_count,overall,food,service,ambience,value,noise,pct_recommended,neighborhood,cuisines,dining_style,dress_code,chef,tags,primary_cuisine,sanitizing,distancing,ppe,screening
Da Tommaso NYC restaurant,https://www.opentable.com/da-tommaso-nyc?corrid=3d1fdd6a-dd18-4840-967b-ce2537a1dc94&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$30 and under,975 Reviews,4.9,4.9,4.9,4.5,4.8,Quiet,100,Theater District / Times Square,Italian,Casual Elegant,Smart Casual,,"Delivery, Non-Smoking, Private Room, Takeout",Italian,,,,
Mulligan's Pub restaurant,https://www.opentable.com/mulligans-pub?corrid=3d1fdd6a-dd18-4840-967b-ce2537a1dc94&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$30 and under,5 Reviews,3.6,3.4,3.8,3.6,4.8,Energetic,50,Murray Hill,"Irish, Contemporary American",Casual Dining,Casual Dress,,"Bar/Lounge, Beer, Cocktails, Counter Seating, Delivery, Full Bar, Gender Neutral Restroom, Happy Hour, Non-Smoking, Outdoor dining, Patio/Outdoor Dining, Takeout, Wheelchair Access, Wine",Irish,1,1,1,1
Catch New York restaurant,https://www.opentable.com/catch-new-york?corrid=3d1fdd6a-dd18-4840-967b-ce2537a1dc94&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$30 and under,7775 Reviews,4.6,4.7,4.5,4.6,4.1,Moderate,84,Meatpacking District,"Seafood, Unspecified",Casual Elegant,Smart Casual,Hilary Ambrose ,"Banquet, Bar/Lounge, Beer, Chef's Table, Cocktails, Counter Seating, Delivery, Full Bar, Gluten-free Menu, Late Night, Outdoor dining, Outdoor Smoking Area, Private Room, Takeout, View, Weekend Brunch, Wheelchair Access, Wine",Seafood,1,0,1,1
Mediterraneo restaurant,https://www.opentable.com/mediterraneo-new-york?corrid=3d1fdd6a-dd18-4840-967b-ce2537a1dc94&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$30 and under,273 Reviews,4.3,4.2,4.1,4.0,4.0,Moderate,85,Upper East Side,Italian,Casual Dining,Smart Casual,,"Cocktails, Delivery, Full Bar, Gluten-free Menu, Patio/Outdoor Dining, Takeout",Italian,,,,
Eleven B restaurant,https://www.opentable.com/eleven-b?corrid=3d1fdd6a-dd18-4840-967b-ce2537a1dc94&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$30 and under,52 Reviews,4.4,4.3,4.3,4.3,4.5,Moderate,90,East Village,"Italian, American, Comfort Food",Casual Dining,Casual Dress,Vincent Sgarlato,"Bar Dining, Bar/Lounge, Beer, BYO Liquor, Corkage Fee, Counter Seating, Delivery, Takeout, View, Wine",Italian,,,,
The Greek Kitchen restaurant,https://www.opentable.com/the-greek-kitchen?corrid=3d1fdd6a-dd18-4840-967b-ce2537a1dc94&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$30 and under,721 Reviews,4.6,4.6,4.6,4.2,4.5,Moderate,100,Hell's Kitchen,Greek,Casual Dining,Smart Casual,,"Banquet, Bar/Lounge, Beer, Cocktails, Corkage Fee, Counter Seating, Delivery, Full Bar, Gender Neutral Restroom, Non-Smoking, Outdoor dining, Private Room, Takeout, Weekend Brunch, Wheelchair Access, Wine",Greek,,,,
MarkJoseph Steakhouse restaurant,https://www.opentable.com/markjoseph-steakhouse?corrid=3d1fdd6a-dd18-4840-967b-ce2537a1dc94&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$50 and over,1093 Reviews,4.7,4.6,4.7,4.5,4.3,Quiet,100,Financial District,"Steakhouse, Seafood",Fine Dining,Smart Casual,,"Corkage Fee, Full Bar",Steakhouse,,,,
Il Mulino New York - Downtown restaurant,https://www.opentable.com/il-mulino-new-york?corrid=3d1fdd6a-dd18-4840-967b-ce2537a1dc94&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$50 and over,1136 Reviews,4.8,4.8,4.8,4.6,4.3,Moderate,100,Greenwich Village,Italian,Fine Dining,Business Casual,,"Counter Seating, Full Bar, Non-Smoking, Wheelchair Access, Wine",Italian,,,,
August Restaurant restaurant,https://www.opentable.com/august-restaurant?corrid=3d1fdd6a-dd18-4840-967b-ce2537a1dc94&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$31 to $50,708 Reviews,4.7,4.6,4.5,4.4,4.2,Moderate,96,Upper East Side,American,Casual Elegant,Business Casual,Mark Mata,"Banquet, Bar/Lounge, Beer, BYO Wine, Cocktails, Corkage Fee, Full Bar, Non-Smoking, Takeout, Weekend Brunch, Wheelchair Access, Wine",American,,,,
Barbaresco restaurant,https://www.opentable.com/barbaresco-new-york?corrid=3d1fdd6a-dd18-4840-967b-ce2537a1dc94&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$31 to $50,471 Reviews,4.7,4.6,4.7,4.5,4.4,Quiet,100,Upper East Side,Italian,Casual Elegant,Casual Dress,Tony Mila,"Bar Dining, Beer, BYO Liquor, BYO Wine, Corkage Fee, Full Bar, Non-Smoking, Private Room, Wheelchair Access, Wine",Italian,,,,
Eats restaurant,https://www.opentable.com/eats?corrid=3d1fdd6a-dd18-4840-967b-ce2537a1dc94&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$30 and under,684 Reviews,4.3,4.2,4.5,4.0,4.1,Quiet,89,Upper East Side,"American, Contemporary American, Burgers",Casual Dining,Casual Dress,Oscar Mendez,"Beer, Cocktails, Corkage Fee, Delivery, Full Bar, Happy Hour, High Tea, Non-Smoking, Patio/Outdoor Dining, Private Room, Takeout, View, Weekend Brunch, Wheelchair Access, Wine",American,,,,
Rossini's Restaurant restaurant,https://www.opentable.com/rossinis-restaurant?corrid=3d1fdd6a-dd18-4840-967b-ce2537a1dc94&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$31 to $50,1658 Reviews,4.8,4.7,4.8,4.6,4.4,Moderate,95,Murray Hill,Italian,Casual Elegant,Smart Casual,Romano,"Banquet, Bar/Lounge, Beer, Cocktails, Entertainment, Full Bar, Non-Smoking, Takeout, Wine",Italian,1,1,1,1
Casa Nonna - Midtown restaurant,https://www.opentable.com/r/casa-nonna-midtown-new-york?corrid=3d1fdd6a-dd18-4840-967b-ce2537a1dc94&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$31 to $50,2361 Reviews,4.4,4.3,4.5,4.5,4.6,Moderate,100,Midtown West,"Italian, Contemporary Italian, American",Casual Dining,Casual Dress,Atilio Ramos,"Banquet, Bar/Lounge, Beer, Cocktails, Corkage Fee, Counter Seating, Delivery, Full Bar, Gluten-free Menu, Non-Smoking, Private Room, Takeout, Wheelchair Access, Wine",Italian,1,0,0,0
Bread & Tulips restaurant,https://www.opentable.com/r/bread-and-tulips-new-york?corrid=3d1fdd6a-dd18-4840-967b-ce2537a1dc94&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$30 and under,620 Reviews,4.7,4.5,4.7,4.5,4.6,Moderate,100,Gramercy / Flatiron,Italian,Casual Elegant,Smart Casual,JM Ramales,"Banquet, Bar/Lounge, Beer, BYO Wine, Chef's Table, Cocktails, Corkage Fee, Delivery, Full Bar, Happy Hour, Outdoor dining, Patio/Outdoor Dining, Private Room, Takeout, Wheelchair Access, Wine",Italian,1,1,1,1
Max Restaurant restaurant,https://www.opentable.com/r/max-tribeca-new-york?corrid=3d1fdd6a-dd18-4840-967b-ce2537a1dc94&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$30 and under,570 Reviews,4.7,4.7,4.7,4.6,4.6,Moderate,100,TriBeCa - Downtown,Italian,Casual Dining,Casual Dress,,"Bar Dining, Beer, Full Bar, Non-Smoking, Wheelchair Access, Wine",Italian,,,,
Nai Tapas restaurant,https://www.opentable.com/nai-tapas?corrid=3d1fdd6a-dd18-4840-967b-ce2537a1dc94&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$30 and under,921 Reviews,4.8,4.8,4.7,4.6,4.5,Moderate,100,East Village,"Tapas / Small Plates, Spanish",Elegant Dining,Smart Casual,,"Beer, Cocktails, Counter Seating, Entertainment, Happy Hour, Outdoor dining, Private Room, Takeout, Weekend Brunch, Wheelchair Access, Wine",Tapas / Small Plates,,,,
Medi Wine Bar & Restaurant restaurant,https://www.opentable.com/r/medi-wine-bar-and-restaurant-new-york?corrid=3d1fdd6a-dd18-4840-967b-ce2537a1dc94&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$30 and under,623 Reviews,4.6,4.4,4.5,4.5,4.1,Moderate,93,Hell's Kitchen,"Mediterranean, Italian, Greek",Casual Dining,Smart Casual,Andrea Giacomoni and Luca Cabras,"Banquet, Bar/Lounge, Beer, Beer Garden, BYO Wine, Cafe, Chef's Table, Cocktails, Corkage Fee, Entertainment, Full Bar, Gender Neutral Restroom, Gluten-free Menu, Happy Hour, Late Night, Non-Smoking, Outdoor dining, Private Room, Takeout, View, Weekend Brunch, Wheelchair Access, Wine",Mediterranean,,,,
Harding's restaurant,https://www.opentable.com/hardings-new-york?corrid=3d1fdd6a-dd18-4840-967b-ce2537a1dc94&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$31 to $50,530 Reviews,4.5,4.4,4.5,4.4,4.2,Moderate,89,Gramercy / Flatiron,"Contemporary American, Burgers, American",Casual Dining,Smart Casual,Joel Zaragoza,"Banquet, Bar/Lounge, Beer, Cafe, Chef's Table, Cocktails, Corkage Fee, Delivery, Full Bar, Gender Neutral Restroom, Gluten-free Menu, Happy Hour, Late Night, Non-Smoking, Outdoor dining, Patio/Outdoor Dining, Private Room, Takeout, Weekend Brunch, Wheelchair Access, Wine",Contemporary American,1,1,1,1
Serra by Birreria restaurant,https://www.opentable.com/r/serra-by-birreria-new-york?corrid=3d1fdd6a-dd18-4840-967b-ce2537a1dc94&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$31 to $50,4282 Reviews,4.4,4.4,4.4,4.6,4.0,Moderate,85,Gramercy / Flatiron,"Italian, Farm-to-table, Cocktail Bar",Casual Dining,Casual Dress,Dante Perez,"Bar/Lounge, Beer, Beer Garden, Cocktails, Full Bar, Gluten-free Menu, Happy Hour, Late Night, Non-Smoking, Outdoor dining, Patio/Outdoor Dining, View, Weekend Brunch, Wheelchair Access, Wine",Italian,1,1,1,1
AnTalia restaurant,https://www.opentable.com/r/antalia-new-york?corrid=3d1fdd6a-dd18-4840-967b-ce2537a1dc94&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$30 and under,504 Reviews,4.5,4.6,4.7,4.3,4.2,Moderate,83,Midtown West,"Turkish, Mediterranean, Halal",Casual Dining,Casual Dress,,"Beer, BYO Wine, Cocktails, Corkage Fee, Delivery, Happy Hour, Non-Smoking, Outdoor dining, Patio/Outdoor Dining, Private Room, Takeout, Wheelchair Access, Wine",Turkish,1,1,1,1
Lasagna Restaurant – Chelsea restaurant,https://www.opentable.com/lasagna-restaurant-chelsea?corrid=3d1fdd6a-dd18-4840-967b-ce2537a1dc94&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$30 and under,586 Reviews,4.4,4.4,4.4,4.3,4.3,Moderate,100,Chelsea,"Italian, Comfort Food, Mediterranean",Casual Dining,Casual Dress,Adam,"Bar/Lounge, Beer, Cafe, Cocktails, Delivery, Full Bar, Gender Neutral Restroom, Gluten-free Menu, Happy Hour, Non-Smoking, Outdoor dining, Patio/Outdoor Dining, Takeout, Weekend Brunch, Wine",Italian,1,1,1,1
Bettola NYC restaurant,https://www.opentable.com/r/bettola-new-york?corrid=3d1fdd6a-dd18-4840-967b-ce2537a1dc94&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$30 and under,511 Reviews,4.5,4.5,4.5,4.4,4.5,Moderate,100,Upper West Side,"Italian, German, European",Casual Dining,Casual Dress,Vlado Kolenic,"Beer, BYO Wine, Cocktails, Corkage Fee, Delivery, Entertainment, Fireplace, Full Bar, Happy Hour, Outdoor dining, Patio/Outdoor Dining, Takeout, Weekend Brunch, Wheelchair Access, Wine",Italian,1,1,1,0
Pierre Loti Union Square restaurant,https://www.opentable.com/r/pierre-loti-union-square-new-york?corrid=3d1fdd6a-dd18-4840-967b-ce2537a1dc94&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$30 and under,140 Reviews,4.7,4.4,4.4,4.7,4.4,Moderate,89,Union Square,"Mediterranean, Turkish",Casual Dining,Casual Dress,Ismheal Topal,"Banquet, Bar Dining, Bar/Lounge, Full Bar, Late Night, Non-Smoking, Outdoor dining, Private Room, Wine",Mediterranean,,,,
La Mela restaurant,https://www.opentable.com/la-mela?corrid=3d1fdd6a-dd18-4840-967b-ce2537a1dc94&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$30 and under,1185 Reviews,4.8,4.7,4.7,4.6,4.6,Moderate,100,Little Italy,Italian,Casual Dining,Casual Dress,,"Banquet, Bar/Lounge, Beer, Cocktails, Corkage Fee, Full Bar, Gender Neutral Restroom, Non-Smoking, Outdoor dining, Private Room, Wheelchair Access, Wine",Italian,1,1,1,1
Socarrat Paella Bar - Chelsea restaurant,https://www.opentable.com/r/socarrat-paella-bar-chelsea-new-york?corrid=3d1fdd6a-dd18-4840-967b-ce2537a1dc94&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$31 to $50,1633 Reviews,4.7,4.7,4.7,4.5,4.3,Moderate,97,Chelsea,"Spanish, Tapas / Small Plates, Wine Bar",Casual Elegant,Casual Dress,,"Banquet, Bar/Lounge, Beer, Cafe, Cocktails, Corkage Fee, Delivery, Full Bar, Gluten-free Menu, Happy Hour, Non-Smoking, Outdoor dining, Patio/Outdoor Dining, Private Room, Takeout, Weekend Brunch, Wine",Spanish,1,1,1,1
La Ripaille restaurant,https://www.opentable.com/la-ripaille?corrid=3d1fdd6a-dd18-4840-967b-ce2537a1dc94&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$30 and under,725 Reviews,4.8,4.8,4.9,4.6,4.4,Moderate,100,Greenwich Village,"French, Contemporary French",Casual Dining,Casual Dress,,"Beer, Fireplace, Full Bar, Happy Hour, Outdoor dining, Patio/Outdoor Dining, Wheelchair Access, Wine",French,1,1,1,1
Sfoglia restaurant,https://www.opentable.com/sfoglia?corrid=3d1fdd6a-dd18-4840-967b-ce2537a1dc94&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$31 to $50,1490 Reviews,4.8,4.7,4.8,4.6,4.2,Moderate,90,Upper East Side,Italian,Casual Elegant,Smart Casual,,"Banquet, Beer, Cocktails, Corkage Fee, Delivery, Full Bar, Outdoor dining, Private Room, Takeout, Wine",Italian,1,1,1,1
Cipriani Downtown restaurant,https://www.opentable.com/cipriani-downtown?corrid=3d1fdd6a-dd18-4840-967b-ce2537a1dc94&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$31 to $50,802 Reviews,4.6,4.6,4.5,4.5,4.1,Moderate,71,SoHo,Italian,Casual Elegant,Smart Casual,Antonio Rossi,"Banquet, Bar/Lounge, Beer, Corkage Fee, Counter Seating, Delivery, Full Bar, Gluten-free Menu, Late Night, Non-Smoking, Outdoor dining, Takeout, Wheelchair Access, Wine",Italian,1,1,1,1
Baker & co restaurant,https://www.opentable.com/r/baker-and-co-nyc?corrid=3d1fdd6a-dd18-4840-967b-ce2537a1dc94&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$31 to $50,639 Reviews,4.6,4.6,4.5,4.5,4.3,Moderate,87,West Village,"Italian, Wine Bar, Breakfast",Casual Elegant,Smart Casual,Riccardo Buitoni ,"Banquet, Bar/Lounge, Beer, Cafe, Corkage Fee, Counter Seating, Delivery, Gender Neutral Restroom, Gluten-free Menu, Happy Hour, Kosher, Non-Smoking, Outdoor dining, Patio/Outdoor Dining, Private Room, Takeout, Weekend Brunch, Wheelchair Access, Wine",Italian,1,1,1,1
Hi-Life Restaurant - Upper West Side restaurant,https://www.opentable.com/r/hi-life-restaurant-new-york?corrid=3d1fdd6a-dd18-4840-967b-ce2537a1dc94&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$30 and under,516 Reviews,4.7,4.5,4.6,4.5,4.6,Moderate,96,Upper West Side,"American, Steak, Sushi",Casual Dining,Casual Dress,Paco Pinzon,"Bar Dining, Bar/Lounge, Beer, Cafe, Delivery, Entertainment, Full Bar, Happy Hour, Late Night, Takeout, Weekend Brunch, Wheelchair Access, Wine",American,,,,
Obao restaurant,https://www.opentable.com/obao?corrid=3d1fdd6a-dd18-4840-967b-ce2537a1dc94&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$30 and under,2454 Reviews,4.3,4.3,4.2,4.2,4.2,Moderate,93,Hell's Kitchen,"Thai, Vietnamese",Casual Dining,Smart Casual,Ian Kittichai ,"Banquet, Bar Dining, Bar/Lounge, Beer, Cocktails, Counter Seating, Full Bar, Happy Hour, Late Night, Non-Smoking, Private Room, View, Weekend Brunch, Wheelchair Access, Wine",Thai,,,,
Socarrat Paella Bar - Nolita restaurant,https://www.opentable.com/r/socarrat-paella-bar-nolita-new-york?corrid=3d1fdd6a-dd18-4840-967b-ce2537a1dc94&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$31 to $50,899 Reviews,4.6,4.6,4.7,4.5,4.3,Moderate,97,NoLita,"Spanish, Tapas / Small Plates, Wine Bar",Casual Elegant,Casual Dress,,"Bar/Lounge, Beer, Cocktails, Corkage Fee, Delivery, Full Bar, Gluten-free Menu, Happy Hour, Non-Smoking, Outdoor dining, Patio/Outdoor Dining, Takeout, Weekend Brunch, Wheelchair Access, Wine",Spanish,1,1,1,1
