url,earliest,days
https://www.opentable.com/teds-montana-grill-nyc,1/28/2012,3466.0
https://www.opentable.com/sparks-steak-house,1/10/2012,3484.0
https://www.opentable.com/fuji-sushi,1/28/2012,3466.0
https://www.opentable.com/wolfgangs-steak-house-times-square,12/28/2011,3497.0
https://www.opentable.com/azalea,7/3/2015,2214.0
https://www.opentable.com/sushi-yasaka,1/12/2012,3482.0
https://www.opentable.com/asuka-sushi,1/13/2012,3481.0
https://www.opentable.com/r/stk-nyc-midtown-new-york,12/27/2011,3498.0
https://www.opentable.com/r/pera-soho-new-york,12/17/2011,3508.0
https://www.opentable.com/r/san-marino-restaurant-soho-new-york,12/21/2011,3504.0
https://www.opentable.com/connollys-pub-and-restaurant-45th,12/24/2011,3501.0
https://www.opentable.com/valbella-midtown,12/10/2011,3515.0
https://www.opentable.com/kajitsu,4/18/2009,4481.0
https://www.opentable.com/noche-mexicana,1/19/2012,3475.0
https://www.opentable.com/the-smith-midtown,11/12/2011,3543.0
https://www.opentable.com/r/merchants-river-house-new-york,9/25/2010,3956.0
https://www.opentable.com/odonoghues-bar-and-restaurant,11/24/2011,3531.0
https://www.opentable.com/coppolas-east-restaurant,11/10/2011,3545.0
https://www.opentable.com/r/stk-nyc-meatpacking-new-york,7/11/2011,3667.0
https://www.opentable.com/vinotapa,7/24/2013,2923.0
https://www.opentable.com/r/bar-italia-new-york,11/5/2011,3550.0
https://www.opentable.com/da-tommaso-nyc,11/3/2011,3552.0
https://www.opentable.com/mulligans-pub,4/24/2013,3014.0
https://www.opentable.com/catch-new-york,10/4/2011,3582.0
https://www.opentable.com/mediterraneo-new-york,10/19/2011,3567.0
https://www.opentable.com/eleven-b,9/16/2011,3600.0
https://www.opentable.com/the-greek-kitchen,9/16/2011,3600.0
https://www.opentable.com/markjoseph-steakhouse,9/10/2011,3606.0
https://www.opentable.com/il-mulino-new-york,8/31/2011,3616.0
https://www.opentable.com/august-restaurant,1/23/2015,2375.0
https://www.opentable.com/barbaresco-new-york,7/23/2011,3655.0
https://www.opentable.com/eats,6/21/2011,3687.0
https://www.opentable.com/rossinis-restaurant,6/21/2011,3687.0
https://www.opentable.com/r/casa-nonna-midtown-new-york,6/15/2011,3693.0
https://www.opentable.com/r/bread-and-tulips-new-york,7/2/2011,3676.0
https://www.opentable.com/r/max-tribeca-new-york,5/26/2012,3347.0
https://www.opentable.com/nai-tapas,6/30/2011,3678.0
https://www.opentable.com/r/medi-wine-bar-and-restaurant-new-york,5/14/2011,3725.0
https://www.opentable.com/hardings-new-york,6/8/2011,3700.0
https://www.opentable.com/r/serra-by-birreria-new-york,1/8/2015,2390.0
https://www.opentable.com/r/antalia-new-york,5/6/2011,3733.0
https://www.opentable.com/lasagna-restaurant-chelsea,5/13/2011,3726.0
https://www.opentable.com/r/bettola-new-york,5/11/2011,3728.0
https://www.opentable.com/r/pierre-loti-union-square-new-york,5/25/2011,3714.0
https://www.opentable.com/la-mela,3/16/2011,3784.0
https://www.opentable.com/r/socarrat-paella-bar-chelsea-new-york,3/10/2011,3790.0
https://www.opentable.com/la-ripaille,3/11/2011,3789.0
https://www.opentable.com/sfoglia,3/5/2011,3795.0
https://www.opentable.com/cipriani-downtown,3/4/2011,3796.0
https://www.opentable.com/r/baker-and-co-nyc,10/19/2016,1740.0
https://www.opentable.com/r/hi-life-restaurant-new-york,2/14/2011,3814.0
https://www.opentable.com/obao,2/10/2011,3818.0
https://www.opentable.com/r/socarrat-paella-bar-nolita-new-york,2/11/2011,3817.0
https://www.opentable.com/bills-bar-and-burger,1/21/2011,3838.0
https://www.opentable.com/red-rooster-harlem,1/16/2011,3843.0
https://www.opentable.com/wine-30,1/15/2011,3844.0
https://www.opentable.com/r/le-parisien-new-york,1/12/2011,3847.0
https://www.opentable.com/park-avenue-tavern,5/18/2011,3721.0
https://www.opentable.com/olio-e-piu,12/15/2010,3875.0
https://www.opentable.com/r/donna-margherita-new-york,4/8/2017,1569.0
https://www.opentable.com/r/cipriani-club-55-restaurant-new-york,10/14/2010,3937.0
https://www.opentable.com/cipriani-dolci,10/23/2010,3928.0
https://www.opentable.com/r/bar-verde-new-york,12/25/2014,2404.0
https://www.opentable.com/snack-taverna,8/28/2010,3984.0
https://www.opentable.com/r/paul-and-jimmys-ristorante-new-york,9/5/2010,3976.0
https://www.opentable.com/iguana,6/10/2010,4063.0
https://www.opentable.com/knickerbocker-bar-and-grill,5/16/2010,4088.0
https://www.opentable.com/restaurant-nippon,5/7/2010,4097.0
https://www.opentable.com/onieals,4/23/2010,4111.0
https://www.opentable.com/taureau,4/17/2010,4117.0
https://www.opentable.com/dafni-greek-taverna,4/16/2010,4118.0
https://www.opentable.com/wolfgangs-steak-house-54th-street,5/4/2010,4100.0
https://www.opentable.com/r/print-restaurant-new-york,3/24/2010,4141.0
https://www.opentable.com/r/pappardella-new-york,4/4/2010,4130.0
https://www.opentable.com/il-violino,3/24/2010,4141.0
https://www.opentable.com/la-palapa,4/5/2010,4129.0
https://www.opentable.com/persepolis,3/2/2010,4163.0
https://www.opentable.com/r/delmonicos-kitchen-new-york,3/4/2010,4161.0
https://www.opentable.com/gossip-restaurant,3/6/2010,4159.0
https://www.opentable.com/r/5-napkin-burger-upper-west-side-new-york,2/3/2010,4190.0
https://www.opentable.com/balade-pitza-and-grill,2/22/2010,4171.0
https://www.opentable.com/r/gigino-at-wagner-park-new-york,1/21/2010,4203.0
https://www.opentable.com/arte-restaurant,1/20/2010,4204.0
https://www.opentable.com/r/gigino-trattoria-new-york,12/21/2009,4234.0
https://www.opentable.com/r/lavagna-new-york,12/21/2009,4234.0
https://www.opentable.com/r/local-92-new-york,12/18/2009,4237.0
https://www.opentable.com/maruzzella,11/14/2009,4271.0
https://www.opentable.com/palma,11/26/2009,4259.0
https://www.opentable.com/giano,10/30/2009,4286.0
https://www.opentable.com/r/gnocco-new-york,10/9/2009,4307.0
https://www.opentable.com/buddakan-new-york,4/27/2013,3011.0
https://www.opentable.com/a-la-turka-restaurant,8/29/2009,4348.0
https://www.opentable.com/r/cafe-fiorello-new-york,8/15/2009,4362.0
https://www.opentable.com/sushi-damo,8/20/2009,4357.0
https://www.opentable.com/cacio-e-pepe,6/5/2009,4433.0
https://www.opentable.com/glass-house-tavern,6/5/2009,4433.0
https://www.opentable.com/r/armani-ristorante-5th-avenue-new-york,5/26/2009,4443.0
https://www.opentable.com/r/the-capital-grille-ny-rockefeller-center-new-york,5/16/2009,4453.0
https://www.opentable.com/ribalta-pizza,7/27/2009,4381.0
https://www.opentable.com/r/redeye-grill-new-york,4/11/2009,4488.0
https://www.opentable.com/dos-caminos-soho,4/4/2009,4495.0
https://www.opentable.com/chelsea-ristorante,4/24/2009,4475.0
https://www.opentable.com/dos-caminos-park,3/18/2009,4512.0
https://www.opentable.com/r/nomad-east-village-new-york,3/17/2009,4513.0
https://www.opentable.com/dos-caminos-meatpacking,4/25/2009,4474.0
https://www.opentable.com/r/novita-new-york-city-manhattan-new-york,3/3/2009,4527.0
https://www.opentable.com/r/bodrum-turkish-mediterranean-new-york,3/3/2009,4527.0
https://www.opentable.com/r/nizza-nyc-new-york,1/14/2009,4575.0
https://www.opentable.com/r/cacio-e-vino-new-york,1/9/2009,4580.0
https://www.opentable.com/r/naya-mezze-and-grill-new-york,12/27/2008,4593.0
https://www.opentable.com/r/house-of-lasagna-new-york,11/6/2010,3914.0
https://www.opentable.com/trattoria-bianca,10/7/2014,2483.0
https://www.opentable.com/r/madison-and-vine-new-york,3/14/2008,4881.0
https://www.opentable.com/salumeria-rosi,10/6/2009,4310.0
https://www.opentable.com/havana-new-york,12/12/2008,4608.0
https://www.opentable.com/2-darbar-grill,1/31/2009,4558.0
https://www.opentable.com/macao-trading-company,12/2/2008,4618.0
https://www.opentable.com/sinigual-new-york,10/31/2008,4650.0
https://www.opentable.com/1-nocello,10/24/2008,4657.0
https://www.opentable.com/r/batard-new-york,5/23/2014,2620.0
https://www.opentable.com/r/dhaba-new-york,10/8/2008,4673.0
https://www.opentable.com/amor-cubano,9/24/2008,4687.0
https://www.opentable.com/r/arno-ristorante-new-york-2,9/10/2008,4701.0
https://www.opentable.com/natsumi-restaurant,8/14/2008,4728.0
https://www.opentable.com/faces-and-names,7/23/2008,4750.0
https://www.opentable.com/r/benoit-restaurant-and-wine-bar-new-york,4/22/2008,4842.0
https://www.opentable.com/r/il-melograno-new-york,3/14/2008,4881.0
https://www.opentable.com/central-park-boathouse,4/10/2008,4854.0
https://www.opentable.com/r/amali-new-york,3/12/2008,4883.0
https://www.opentable.com/r/shun-lee-west-new-york,2/29/2008,4895.0
https://www.opentable.com/the-smith-east-village,3/14/2008,4881.0
https://www.opentable.com/sushi-of-gari-46,3/11/2008,4884.0
https://www.opentable.com/r/ilili-new-york,2/23/2008,4901.0
https://www.opentable.com/serafina-at-the-time-hotel,10/12/2013,2843.0
https://www.opentable.com/r/la-sirene-new-york,11/30/2007,4986.0
https://www.opentable.com/the-mermaid-inn-uptown,12/5/2007,4981.0
https://www.opentable.com/r/bocca-di-bacco-hells-kitchen-54th-st-new-york,3/11/2008,4884.0
https://www.opentable.com/market-table,2/10/2008,4914.0
https://www.opentable.com/r/toloache-midtown-new-york,2/16/2008,4908.0
https://www.opentable.com/amata,10/23/2007,5024.0
https://www.opentable.com/r/the-palm-west-side-new-york,8/24/2007,5084.0
https://www.opentable.com/rosie-ogradys,1/23/2008,4932.0
https://www.opentable.com/r/almond-new-york,12/14/2007,4972.0
https://www.opentable.com/r/copinette-new-york,5/21/2018,1161.0
https://www.opentable.com/r/chefs-table-at-brooklyn-fare-new-york,4/7/2018,1205.0
https://www.opentable.com/r/shoga-sushi-new-york,10/17/2018,1012.0
https://www.opentable.com/r/the-theater-buffet-new-york,5/5/2018,1177.0
https://www.opentable.com/r/samwon-garden-new-york,4/11/2018,1201.0
https://www.opentable.com/r/pj-clarkes-lincoln-square-new-york,3/20/2018,1223.0
https://www.opentable.com/r/patsys-pizzeria-69th-st-new-york,4/1/2018,1211.0
https://www.opentable.com/r/ophelia-new-york,2/16/2018,1255.0
https://www.opentable.com/r/risotteria-melotti-new-york,2/17/2018,1254.0
https://www.opentable.com/r/aahar-indian-cuisine-new-york,2/18/2018,1253.0
https://www.opentable.com/r/nusr-et-steakhouse-new-york,1/30/2018,1272.0
https://www.opentable.com/r/codino-new-york,1/24/2021,182.0
https://www.opentable.com/r/zoe-restaurant-and-bar-lounge-new-york,,
https://www.opentable.com/r/curry-house-new-york,4/5/2019,842.0
https://www.opentable.com/r/terra-wine-bar-new-york,2/26/2021,149.0
https://www.opentable.com/r/lena-new-york,1/13/2018,1289.0
https://www.opentable.com/r/mimmo-cucina-italiana-new-york,2/10/2018,1261.0
https://www.opentable.com/r/the-ainsworth-east-village-new-york,2/17/2018,1254.0
https://www.opentable.com/r/doylers-37-new-york,12/31/2017,1302.0
https://www.opentable.com/r/the-stinger-cocktail-bar-and-kitchen-new-york,1/13/2018,1289.0
https://www.opentable.com/r/kiwi-cuba-new-york,12/10/2017,1323.0
https://www.opentable.com/r/soho-park-hells-kitchen-new-york,12/6/2017,1327.0
https://www.opentable.com/r/mifune-new-york,12/2/2017,1331.0
https://www.opentable.com/r/shochu-and-tapas-aya-new-york,1/19/2018,1283.0
https://www.opentable.com/r/mezzanine-new-york,1/18/2019,919.0
https://www.opentable.com/r/yves-new-york,11/15/2017,1348.0
https://www.opentable.com/r/aria-west-village-new-york,1/16/2021,190.0
https://www.opentable.com/r/tbd-289-bleeker-new-york,10/5/2017,1389.0
https://www.opentable.com/r/soho-park-new-york,7/9/2019,747.0
https://www.opentable.com/r/montebello-ristorante-italiano-new-york,12/31/2007,4955.0
https://www.opentable.com/r/essex-new-york,10/6/2007,5041.0
https://www.opentable.com/r/bobby-vans-steakhouse-54th-street-new-york,10/18/2007,5029.0
https://www.opentable.com/ben-and-jacks-steakhouse-44th-street,12/30/2007,4956.0
https://www.opentable.com/papatzul,6/9/2007,5160.0
https://www.opentable.com/osteria-laguna,12/12/2007,4974.0
https://www.opentable.com/giorgios-of-gramercy,10/11/2007,5036.0
https://www.opentable.com/benjamin-steakhouse,5/19/2007,5181.0
https://www.opentable.com/r/bobby-vans-steakhouse-broad-street-new-york,2/16/2008,4908.0
https://www.opentable.com/r/russian-tea-room-nyc-new-york,7/27/2007,5112.0
https://www.opentable.com/r/pera-mediterranean-brasserie-new-york,2/20/2008,4904.0
https://www.opentable.com/b-cafe,10/6/2007,5041.0
https://www.opentable.com/r/gyu-kaku-midtown-new-york,3/24/2007,5237.0
https://www.opentable.com/r/porter-house-bar-and-grill-new-york,2/12/2007,5277.0
https://www.opentable.com/r/bocca-di-bacco-theatre-district-45th-st-new-york,1/13/2007,5307.0
https://www.opentable.com/r/bobby-vans-park-avenue-the-original-new-york,10/25/2007,5022.0
https://www.opentable.com/r/bobby-vans-grill-50th-street-new-york,2/1/2007,5288.0
https://www.opentable.com/papillon-bistro-and-bar,3/10/2008,4885.0
https://www.opentable.com/scalini-fedeli-new-york,4/23/2007,5207.0
https://www.opentable.com/r/smith-and-wollensky-new-york,7/21/2006,5483.0
https://www.opentable.com/r/quality-meats-new-york,1/16/2007,5304.0
https://www.opentable.com/r/cafe-dalsace-new-york,12/30/2006,5321.0
https://www.opentable.com/r/kellari-taverna-new-york,7/6/2007,5133.0
https://www.opentable.com/barbounia,10/16/2006,5396.0
https://www.opentable.com/frankie-and-johnnies-steakhouse-manhattan,7/27/2007,5112.0
https://www.opentable.com/r/ammos-estiatorio-new-york,,
https://www.opentable.com/bg-bergdorf-goodman,7/25/2007,5114.0
https://www.opentable.com/tribeca-grill,3/25/2006,5601.0
https://www.opentable.com/r/philippe-new-york,3/13/2008,4882.0
https://www.opentable.com/r/altesi-downtown-new-york,1/15/2008,4940.0
https://www.opentable.com/r/rosa-mexicano-union-square-new-york,11/11/2005,5735.0
https://www.opentable.com/t-bar-steak-and-lounge-upper-east-side,12/14/2007,4972.0
https://www.opentable.com/guantanamera,1/5/2006,5680.0
https://www.opentable.com/periyali,1/30/2007,5290.0
https://www.opentable.com/r/koi-new-york,9/3/2006,5439.0
https://www.opentable.com/sushi-of-gari-columbus-avenue,1/28/2007,5292.0
https://www.opentable.com/cafe-luxembourg,5/6/2006,5559.0
https://www.opentable.com/r/french-roast-uptown-new-york,12/23/2015,2041.0
https://www.opentable.com/jacques-brasserie,12/8/2007,4978.0
https://www.opentable.com/r/tonys-di-napoli-midtown-new-york,11/22/2012,3167.0
https://www.opentable.com/r/arte-cafe-new-york,11/10/2004,6101.0
https://www.opentable.com/the-capital-grille-ny-chrysler-center,8/15/2005,5823.0
https://www.opentable.com/r/cuba-new-york,8/27/2007,5081.0
https://www.opentable.com/r/mortons-the-steakhouse-midtown-manhattan-new-york,12/24/2004,6057.0
https://www.opentable.com/r/blt-steak-new-york,9/29/2004,6143.0
https://www.opentable.com/uncle-jacks-steakhouse-westside-9th-avenue,1/23/2004,6393.0
https://www.opentable.com/hearth,12/22/2005,5694.0
https://www.opentable.com/r/rosa-mexicano-by-lincoln-center-new-york,4/1/2006,5594.0
https://www.opentable.com/cellini,12/1/2007,4985.0
https://www.opentable.com/r/avra-estiatorio-new-york,12/7/2007,4979.0
https://www.opentable.com/casa-lever,10/21/2009,4295.0
https://www.opentable.com/r/nice-matin-new-york,10/18/2004,6124.0
https://www.opentable.com/r/maya-new-york,7/10/2005,5859.0
https://www.opentable.com/r/thalassa-new-york,12/9/2005,5707.0
https://www.opentable.com/craft-new-york,1/6/2006,5679.0
https://www.opentable.com/calle-ocho,10/20/2003,6488.0
https://www.opentable.com/r/irvington-new-york,2/1/2011,3827.0
https://www.opentable.com/r/marseille-new-york,1/27/2006,5658.0
https://www.opentable.com/r/north-square-new-york,8/19/2004,6184.0
https://www.opentable.com/oceana,11/16/2002,6826.0
https://www.opentable.com/molyvos,8/17/2004,6186.0
https://www.opentable.com/r/utsav-indian-bar-and-grill-new-york,3/29/2006,5597.0
https://www.opentable.com/one-if-by-land-two-if-by-sea,1/11/2003,6770.0
https://www.opentable.com/r/bottino-new-york,8/27/2007,5081.0
https://www.opentable.com/sapphire,4/13/2007,5217.0
https://www.opentable.com/r/cotto-nyc-new-york,7/14/2021,11.0
https://www.opentable.com/r/lower-east-new-york,,
https://www.opentable.com/r/pineapple-club-new-york,6/26/2020,394.0
https://www.opentable.com/r/skorpios-new-york,7/14/2021,11.0
https://www.opentable.com/r/buddha-bar-restaurant-new-york,7/16/2021,9.0
https://www.opentable.com/r/iris-new-york,4/23/2021,93.0
https://www.opentable.com/r/burger-and-lobster-bryant-park-new-york-2,7/2/2021,23.0
https://www.opentable.com/r/salt-mediterranean-new-york,,
https://www.opentable.com/r/terravita-new-york,7/13/2021,12.0
https://www.opentable.com/r/accent-new-york,,
https://www.opentable.com/r/pekarna-new-york,,
https://www.opentable.com/r/dagon-new-york,2/14/2021,161.0
https://www.opentable.com/r/holiday-cocktail-lounge-new-york,1/8/2021,198.0
https://www.opentable.com/r/blue-ribbon-sushi-bar-and-grill-new-york,8/5/2020,354.0
https://www.opentable.com/r/set-les-new-york,1/22/2021,184.0
https://www.opentable.com/r/cove-lounge-new-york,3/27/2021,120.0
https://www.opentable.com/r/loopy-doopy-rooftop-bar-new-york,5/21/2021,65.0
https://www.opentable.com/r/art-soho-new-york,7/3/2020,387.0
https://www.opentable.com/jane,9/13/2007,5064.0
https://www.opentable.com/r/mocha-red-new-york,6/29/2021,26.0
https://www.opentable.com/r/maisonetta-bronx,11/8/2020,259.0
https://www.opentable.com/r/mama-sushi-bronx,7/23/2020,367.0
https://www.opentable.com/r/suyo-gastrofusion-bronx,11/30/2018,968.0
https://www.opentable.com/r/the-waterfront-nyc-bronx-new-york,6/3/2018,1148.0
https://www.opentable.com/r/vistamar-bronx,1/27/2018,1275.0
https://www.opentable.com/r/enzos-of-williamsbridge-bronx,2/16/2020,525.0
https://www.opentable.com/r/da-franco-and-tonys-ristorante-bronx,11/26/2016,1702.0
https://www.opentable.com/robertos-restaurant-bronx,4/8/2015,2300.0
https://www.opentable.com/marios-restaurant-arthur-ave,3/29/2013,3040.0
https://www.opentable.com/audi-club-yankee-stadium,7/27/2012,3285.0
https://www.opentable.com/nyy-steak-yankee-stadium,4/13/2012,3390.0
https://www.opentable.com/r/icehouse-italian-waterfront-restaurant-new-york,6/8/2011,3700.0
https://www.opentable.com/r/addeos-of-the-bronx,,
https://www.opentable.com/r/shanghai-red-bronx,8/8/2020,351.0
https://www.opentable.com/r/ajo-and-oregano-restaurant-new-york,2/29/2020,512.0
https://www.opentable.com/r/emilias-restaurant-bronx-2,2/7/2020,534.0
https://www.opentable.com/r/arthur-avenue-fiasco-bronx,1/11/2020,561.0
https://www.opentable.com/r/american-grill-bronx-2,,
https://www.opentable.com/r/evo-cocktail-lounge-bottle-service-bookings-brinx,,
https://www.opentable.com/r/evo-restaurant-and-cocktail-lounge-bronx,11/22/2019,611.0
https://www.opentable.com/r/st-anns-cafe-bronx,,
https://www.opentable.com/r/fontenova-spanish-and-mexican-tapas-bronx,6/15/2019,771.0
https://www.opentable.com/r/yukka-latin-bistro-bronx,3/16/2019,862.0
https://www.opentable.com/r/casa-del-mar-bronx,1/26/2019,911.0
https://www.opentable.com/r/inine-bistro-bronx,12/23/2018,945.0
https://www.opentable.com/r/mott-haven-bar-and-grill-bronx,4/22/2018,1190.0
https://www.opentable.com/r/casa-restaurant-and-lounge-inc-bronx,2/27/2018,1244.0
https://www.opentable.com/r/san-gennaro-bronx,11/4/2018,994.0
https://www.opentable.com/r/patsys-pizzeria-bronx,3/31/2019,847.0
https://www.opentable.com/r/red-lobster-bronx,12/29/2018,939.0
https://www.opentable.com/r/di-como-restaurant-bronx,9/21/2018,1038.0
https://www.opentable.com/hudson-garden-grill-at-the-new-york-botanical-garden,4/14/2015,2294.0
https://www.opentable.com/hard-rock-cafe-yankee-stadium,9/2/2014,2518.0
https://www.opentable.com/r/jakes-steakhouse-bronx,5/15/2008,4819.0
https://www.opentable.com/r/rosas-at-park-bronx,7/18/2021,7.0
https://www.opentable.com/r/ruta-oaxaca-mexican-cuisine-queens,2/13/2021,162.0
https://www.opentable.com/r/the-beast-next-door-long-island-city,4/14/2021,102.0
https://www.opentable.com/r/neirs-tavern-woodhaven,3/6/2021,141.0
https://www.opentable.com/r/the-chefs-table-116-rockaway-park,3/20/2021,127.0
https://www.opentable.com/il-falco-restaurant,10/24/2015,2101.0
https://www.opentable.com/r/eternity-the-flavor-library-kew-gardens,,
https://www.opentable.com/r/dylans-forest-hills,,
https://www.opentable.com/r/gula-new-york,7/17/2021,8.0
https://www.opentable.com/agora-taverna-forest-hills,1/23/2015,2375.0
https://www.opentable.com/r/the-cuban-bayside,11/4/2020,263.0
https://www.opentable.com/r/bar-marseille-arverne,10/2/2020,296.0
https://www.opentable.com/r/white-radish-forest-hills,9/3/2020,325.0
https://www.opentable.com/r/hatfields-bayside,6/26/2020,394.0
https://www.opentable.com/r/fogo-de-chao-brazilian-steakhouse-long-island-carle-place,12/18/2019,585.0
https://www.opentable.com/r/bistro-eloise-east-elmhurst,12/1/2019,602.0
https://www.opentable.com/r/rice-x-beans-woodside,3/16/2019,862.0
https://www.opentable.com/r/amylos-astoria,1/8/2019,929.0
https://www.opentable.com/r/romeos-italian-restaurant-jackson-heights,11/15/2018,983.0
https://www.opentable.com/r/marias-mediterranean-bayside,8/18/2018,1072.0
https://www.opentable.com/r/akrotiri-seafood-taverna-astoria,3/17/2018,1226.0
https://www.opentable.com/r/numero-28-pizzeria-and-bar-forest-hills,2/17/2018,1254.0
https://www.opentable.com/r/shaking-crab-flushing,8/24/2019,701.0
https://www.opentable.com/r/queens-room-astoria,1/27/2018,1275.0
https://www.opentable.com/r/guantanamera-forest-hills-queens,12/17/2017,1316.0
https://www.opentable.com/r/luna-asian-bistro-and-rooftop-lounge-astoria,12/3/2017,1330.0
https://www.opentable.com/r/pronto-pizza-astoria-2,,
https://www.opentable.com/r/blend-astoria,1/27/2017,1640.0
https://www.opentable.com/r/basil-brick-oven-pizza-astoria,8/26/2016,1794.0
https://www.opentable.com/r/cream-ridgewood-glendale,8/24/2018,1066.0
https://www.opentable.com/sangaritas,12/31/2015,2033.0
https://www.opentable.com/papazzio-italian-restaurant,11/17/2015,2077.0
https://www.opentable.com/dionysos-restaurant,1/7/2016,2026.0
https://www.opentable.com/vista-sky-lounge,6/20/2015,2227.0
https://www.opentable.com/r/via-vai-astoria,8/17/2014,2534.0
https://www.opentable.com/victory-garden-cafe,4/13/2014,2660.0
https://www.opentable.com/r/blend-on-the-water-long-island-city,1/1/2014,2762.0
https://www.opentable.com/madera-cuban-grill,8/13/2012,3268.0
https://www.opentable.com/psari,7/12/2015,2205.0
https://www.opentable.com/aliada-restaurant,5/18/2012,3355.0
https://www.opentable.com/blend,4/7/2012,3396.0
https://www.opentable.com/la-vigna-restaurant-and-bar,4/9/2011,3760.0
https://www.opentable.com/saffron-restaurant,2/14/2011,3814.0
https://www.opentable.com/magna-restaurant,3/13/2011,3787.0
https://www.opentable.com/marbella-restaurant,12/12/2010,3878.0
https://www.opentable.com/shi,1/15/2010,4209.0
https://www.opentable.com/r/vetro-by-russos-on-the-bay-howard-beach,11/5/2009,4280.0
https://www.opentable.com/christos-steak-house,9/10/2006,5432.0
https://www.opentable.com/r/c-kew-gardens,7/11/2021,14.0
https://www.opentable.com/r/sushi-on-me-jackson-heights,7/3/2021,22.0
https://www.opentable.com/r/michaels-restaurant-astoria-2,,
https://www.opentable.com/r/brazilian-grill-queens,4/14/2021,102.0
https://www.opentable.com/r/kampai-hibachi-queens,5/5/2021,81.0
https://www.opentable.com/r/maiella-lic-long-island-city-2,6/9/2015,2238.0
https://www.opentable.com/r/abbas-italian-steaks-and-chops-howard-beach,10/24/2020,274.0
https://www.opentable.com/r/chingri-restaurant-astoria,3/27/2021,120.0
https://www.opentable.com/r/dive-bar-lic-long-island-city,10/3/2020,295.0
https://www.opentable.com/r/antuns-the-restaurant-an-american-bistro-queens-village,7/9/2020,381.0
https://www.opentable.com/r/bocconcini-restaurant-little-neck,,
https://www.opentable.com/r/senso-unico-restaurant-sunnyside,3/13/2020,499.0
https://www.opentable.com/r/r40-long-island-city,2/14/2020,527.0
https://www.opentable.com/r/papas-kitchen-jackson-heights,,
https://www.opentable.com/r/american-brass-long-island-city,3/13/2020,499.0
https://www.opentable.com/r/fusion-kebab-house-long-island-city,,
https://www.opentable.com/r/mansion-supper-club-astoria,1/17/2020,555.0
https://www.opentable.com/r/rice-k-astoria,,
https://www.opentable.com/r/bareburger-astoria-3,1/8/2020,564.0
https://www.opentable.com/r/bareburger-forest-hills,11/6/2019,627.0
https://www.opentable.com/r/patrizias-of-maspeth,8/17/2019,708.0
https://www.opentable.com/bourbon-street-bayside,3/12/2011,3788.0
https://www.opentable.com/r/luzzos-lic-napoletana-pizza-and-wine-bar-long-island-city,6/23/2019,763.0
https://www.opentable.com/r/boteko-nyc-astoria,6/27/2019,759.0
https://www.opentable.com/r/mojo-restaurant-forest-hills,6/6/2019,780.0
https://www.opentable.com/r/mama-pio-maspeth,6/16/2019,770.0
https://www.opentable.com/r/arcadia-bar-and-kitchen-astora,6/2/2019,784.0
https://www.opentable.com/r/hangar-astoria,8/25/2019,700.0
https://www.opentable.com/r/bamboo-ya-forest-hills,2/22/2019,884.0
https://www.opentable.com/r/brothers-taverna-astoria,9/1/2019,693.0
https://www.opentable.com/r/skinnys-cantina-lic-long-island-city,1/26/2019,911.0
https://www.opentable.com/r/rimtin-mediterranean-restaurant-forest-hills,11/17/2018,981.0
https://www.opentable.com/r/levante-long-island-city,6/7/2018,1144.0
https://www.opentable.com/r/tikka-indian-grill-astoria,4/1/2018,1211.0
https://www.opentable.com/r/tikka-indian-grill-kew-gardens,4/21/2018,1191.0
https://www.opentable.com/r/el-mero-mero-astoria,1/19/2018,1283.0
https://www.opentable.com/r/beans-and-lager-astoria,4/20/2018,1192.0
https://www.opentable.com/r/awang-kitchen-elmhurst,5/12/2018,1170.0
https://www.opentable.com/r/a-churrasqueira-restaurant-and-bar-jamaica,4/21/2018,1191.0
https://www.opentable.com/r/the-trestle-astoria,11/5/2017,1358.0
https://www.opentable.com/r/gyu-kaku-flushing,7/22/2017,1464.0
https://www.opentable.com/r/bareburger-long-island-city-2,1/17/2020,555.0
https://www.opentable.com/r/tantra-lounge-astoria,5/22/2021,64.0
https://www.opentable.com/r/lunera-modern-mexican-astoria,8/25/2017,1430.0
https://www.opentable.com/r/kalamaki-gr-flushing,5/18/2017,1529.0
https://www.opentable.com/r/bareburger-long-island-city,1/18/2020,554.0
https://www.opentable.com/r/bierocracy-long-island-city,7/29/2017,1457.0
https://www.opentable.com/r/jacksons-eatery-long-island-city,1/14/2017,1653.0
https://www.opentable.com/r/red-lobster-elmhurst,2/3/2019,903.0
https://www.opentable.com/r/kurry-qulture-astoria,10/27/2016,1732.0
https://www.opentable.com/r/nicks-bistro-forest-hills,11/5/2016,1723.0
https://www.opentable.com/r/the-dog-and-duck-sunnyside,,
https://www.opentable.com/r/via-trenta-osteria-and-wine-bar-astoria,12/31/2017,1302.0
https://www.opentable.com/greenhouse-cafe,9/19/2015,2136.0
https://www.opentable.com/r/the-simpson-restaurant-and-bar-brooklyn,3/9/2021,138.0
https://www.opentable.com/r/palomas-bk-brooklyn,3/27/2021,120.0
https://www.opentable.com/atlas-steakhouse,9/4/2015,2151.0
https://www.opentable.com/r/zamaan-bay-ridge-brooklyn,2/12/2021,163.0
https://www.opentable.com/r/la-tombola-brooklyn,5/14/2021,72.0
https://www.opentable.com/r/empanada-loca-brooklyn,5/29/2021,57.0
https://www.opentable.com/r/the-rusty-face-brooklyn,4/20/2021,96.0
