url,2021-07-22
https://www.opentable.com/r/fabianes-brooklyn?corrid=bd931973-f3f7-4ed4-9ed0-f187a2d2a29f&avt=eyJ2IjoyLCJtIjoxLCJwIjoxLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-23T22%3A00%3A00,4
https://www.opentable.com/r/rangoon-brooklyn?corrid=bd931973-f3f7-4ed4-9ed0-f187a2d2a29f&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-23T22%3A00%3A00,33
https://www.opentable.com/greenhouse-cafe?corrid=bd931973-f3f7-4ed4-9ed0-f187a2d2a29f&avt=eyJ2IjoyLCJtIjoxLCJwIjoxLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-23T22%3A00%3A00,3
https://www.opentable.com/r/alta-calidad-brooklyn?corrid=bd931973-f3f7-4ed4-9ed0-f187a2d2a29f&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-23T22%3A00%3A00,23
https://www.opentable.com/r/terre-pasta-natural-wine-brooklyn?corrid=bd931973-f3f7-4ed4-9ed0-f187a2d2a29f&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-23T22%3A00%3A00,30
https://www.opentable.com/r/charm-bar-restaurant-brooklyn?corrid=bd931973-f3f7-4ed4-9ed0-f187a2d2a29f&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-23T22%3A00%3A00,22
https://www.opentable.com/r/the-simpson-restaurant-and-bar-brooklyn?corrid=bd931973-f3f7-4ed4-9ed0-f187a2d2a29f&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-23T22%3A00%3A00,14
https://www.opentable.com/r/fonda-brooklyn?corrid=bd931973-f3f7-4ed4-9ed0-f187a2d2a29f&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-23T22%3A00%3A00,25
https://www.opentable.com/r/mama-capri-brooklyn?corrid=bd931973-f3f7-4ed4-9ed0-f187a2d2a29f&avt=eyJ2IjoyLCJtIjoxLCJwIjoxLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-23T22%3A00%3A00,4
https://www.opentable.com/r/belli-osteria-brooklyn?corrid=bd931973-f3f7-4ed4-9ed0-f187a2d2a29f&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-23T22%3A00%3A00,2
https://www.opentable.com/benchmark-restaurant?corrid=bd931973-f3f7-4ed4-9ed0-f187a2d2a29f&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-23T22%3A00%3A00,9
https://www.opentable.com/r/brookvin-brooklyn?corrid=bd931973-f3f7-4ed4-9ed0-f187a2d2a29f&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-23T22%3A00%3A00,11
https://www.opentable.com/bacchus-brooklyn?corrid=bd931973-f3f7-4ed4-9ed0-f187a2d2a29f&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-23T22%3A00%3A00,14
https://www.opentable.com/r/pizza-secret-brooklyn?corrid=bd931973-f3f7-4ed4-9ed0-f187a2d2a29f&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-23T22%3A00%3A00,4
https://www.opentable.com/r/cecconis-dumbo-brooklyn?corrid=bd931973-f3f7-4ed4-9ed0-f187a2d2a29f&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-23T22%3A00%3A00,206
https://www.opentable.com/r/piccoli-trattoria-brooklyn?corrid=bd931973-f3f7-4ed4-9ed0-f187a2d2a29f&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-23T22%3A00%3A00,9
https://www.opentable.com/r/bella-gioia-brooklyn?corrid=bd931973-f3f7-4ed4-9ed0-f187a2d2a29f&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-23T22%3A00%3A00,2
https://www.opentable.com/r/savelli-restaurant-and-bar-brooklyn?corrid=bd931973-f3f7-4ed4-9ed0-f187a2d2a29f&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-23T22%3A00%3A00,2
https://www.opentable.com/river-cafe-brooklyn?corrid=bd931973-f3f7-4ed4-9ed0-f187a2d2a29f&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-23T22%3A00%3A00,56
https://www.opentable.com/r/suite-704-brooklyn?corrid=bd931973-f3f7-4ed4-9ed0-f187a2d2a29f&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-23T22%3A00%3A00,2
https://www.opentable.com/r/gold-room-brooklyn?corrid=bd931973-f3f7-4ed4-9ed0-f187a2d2a29f&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-23T22%3A00%3A00,5
https://www.opentable.com/r/faun-brooklyn?corrid=bd931973-f3f7-4ed4-9ed0-f187a2d2a29f&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-23T22%3A00%3A00,4
https://www.opentable.com/r/westville-dumbo-brooklyn?corrid=bd931973-f3f7-4ed4-9ed0-f187a2d2a29f&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-23T22%3A00%3A00,30
https://www.opentable.com/r/buffalo-wild-wings-atlantic-terminal-brooklyn?corrid=bd931973-f3f7-4ed4-9ed0-f187a2d2a29f&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-23T22%3A00%3A00,5
https://www.opentable.com/r/soco-brooklyn?corrid=bd931973-f3f7-4ed4-9ed0-f187a2d2a29f&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-23T22%3A00%3A00,33
https://www.opentable.com/lantagoniste?corrid=bd931973-f3f7-4ed4-9ed0-f187a2d2a29f&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-23T22%3A00%3A00,6
https://www.opentable.com/r/fragole-brooklyn?corrid=bd931973-f3f7-4ed4-9ed0-f187a2d2a29f&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-23T22%3A00%3A00,2
https://www.opentable.com/marco-polo-ristorante?corrid=bd931973-f3f7-4ed4-9ed0-f187a2d2a29f&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-23T22%3A00%3A00,6
https://www.opentable.com/r/czen-brooklyn?corrid=bd931973-f3f7-4ed4-9ed0-f187a2d2a29f&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-23T22%3A00%3A00,7
https://www.opentable.com/la-nonna-ristorante-and-bar?corrid=bd931973-f3f7-4ed4-9ed0-f187a2d2a29f&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-23T22%3A00%3A00,22
https://www.opentable.com/r/ammazzacaffe-brooklyn?corrid=bd931973-f3f7-4ed4-9ed0-f187a2d2a29f&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-23T22%3A00%3A00,25
https://www.opentable.com/r/luzzos-bk-brooklyn?corrid=bd931973-f3f7-4ed4-9ed0-f187a2d2a29f&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-23T22%3A00%3A00,6
https://www.opentable.com/shalom-japan?corrid=bd931973-f3f7-4ed4-9ed0-f187a2d2a29f&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-23T22%3A00%3A00,8
