url,name,2021-07-19
https://www.opentable.com/r/fontenova-spanish-and-mexican-tapas-bronx?corrid=afcd4a4f-df91-4654-b6e4-5f086e7a3085&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-20T19%3A00%3A00,Fontenova Spanish & Mexican Tapas restaurant,0
https://www.opentable.com/r/yukka-latin-bistro-bronx?corrid=afcd4a4f-df91-4654-b6e4-5f086e7a3085&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-20T19%3A00%3A00,Yukka Latin Bistro restaurant,0
https://www.opentable.com/r/casa-del-mar-bronx?corrid=afcd4a4f-df91-4654-b6e4-5f086e7a3085&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-20T19%3A00%3A00,Casa Del Mar - Bronx restaurant,2
https://www.opentable.com/r/inine-bistro-bronx?corrid=afcd4a4f-df91-4654-b6e4-5f086e7a3085&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-20T19%3A00%3A00,iNINE Bistro restaurant,0
https://www.opentable.com/r/mott-haven-bar-and-grill-bronx?corrid=afcd4a4f-df91-4654-b6e4-5f086e7a3085&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-20T19%3A00%3A00,Mott Haven Bar & Grill restaurant,0
https://www.opentable.com/r/casa-restaurant-and-lounge-inc-bronx?corrid=afcd4a4f-df91-4654-b6e4-5f086e7a3085&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-20T19%3A00%3A00,CASA RESTAURANT & LOUNGE restaurant,0
https://www.opentable.com/r/san-gennaro-bronx?corrid=afcd4a4f-df91-4654-b6e4-5f086e7a3085&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-20T19%3A00%3A00,San Gennaro restaurant,2
https://www.opentable.com/r/patsys-pizzeria-bronx?corrid=afcd4a4f-df91-4654-b6e4-5f086e7a3085&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-20T19%3A00%3A00,Patsy's Pizzeria restaurant,0
https://www.opentable.com/r/red-lobster-bronx?corrid=afcd4a4f-df91-4654-b6e4-5f086e7a3085&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-20T19%3A00%3A00,Red Lobster - Bronx restaurant,0
https://www.opentable.com/r/di-como-restaurant-bronx?corrid=afcd4a4f-df91-4654-b6e4-5f086e7a3085&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-20T19%3A00%3A00,Escape Latino restaurant,0
https://www.opentable.com/hudson-garden-grill-at-the-new-york-botanical-garden?corrid=afcd4a4f-df91-4654-b6e4-5f086e7a3085&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-20T19%3A00%3A00,Hudson Garden Grill at the New York Botanical Garden restaurant,34
https://www.opentable.com/hard-rock-cafe-yankee-stadium?corrid=afcd4a4f-df91-4654-b6e4-5f086e7a3085&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-20T19%3A00%3A00,Hard Rock Cafe - Yankee Stadium restaurant,0
https://www.opentable.com/r/jakes-steakhouse-bronx?corrid=afcd4a4f-df91-4654-b6e4-5f086e7a3085&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-20T19%3A00%3A00,Jake's Steakhouse restaurant,8
https://www.opentable.com/r/rosas-at-park-bronx?corrid=afcd4a4f-df91-4654-b6e4-5f086e7a3085&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-20T19%3A00%3A00,Rosa's at Park restaurant,4
