url,name,2021-07-20
https://www.opentable.com/r/taste-of-india-ii-staten-island?corrid=a29938a4-7042-4c03-a1db-acd9c48a5cce&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T22%3A30%3A00,Taste of India II restaurant,1
https://www.opentable.com/r/navy-pier-prime-staten-island?corrid=a29938a4-7042-4c03-a1db-acd9c48a5cce&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-20T22%3A30%3A00,Navy Pier Prime restaurant,0
https://www.opentable.com/r/mimmos-brick-oven-pizza-staten-island?corrid=a29938a4-7042-4c03-a1db-acd9c48a5cce&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-20T22%3A30%3A00,Mimmo's Brick Oven Pizza restaurant,0
https://www.opentable.com/r/sallys-southern-staten-island?corrid=a29938a4-7042-4c03-a1db-acd9c48a5cce&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-20T22%3A30%3A00,Sally's Southern restaurant,1
https://www.opentable.com/r/sakana-sushi-and-hibachi-steakhouse-staten-island?corrid=a29938a4-7042-4c03-a1db-acd9c48a5cce&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-20T22%3A30%3A00,Sakana Sushi & Hibachi Steakhouse restaurant,4
https://www.opentable.com/r/ohenrys-publick-house-staten-island?corrid=a29938a4-7042-4c03-a1db-acd9c48a5cce&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-20T22%3A30%3A00,O'Henry's Publick House restaurant,0
https://www.opentable.com/r/tito-banditos-pine-hill?corrid=a29938a4-7042-4c03-a1db-acd9c48a5cce&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-20T22%3A30%3A00,Tito Bandito's restaurant,0
https://www.opentable.com/r/flour-and-oak-staten-island?corrid=a29938a4-7042-4c03-a1db-acd9c48a5cce&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-20T22%3A30%3A00,Flour & Oak restaurant,3
https://www.opentable.com/r/pastavino-staten-island?corrid=a29938a4-7042-4c03-a1db-acd9c48a5cce&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-20T22%3A30%3A00,Pastavino restaurant,11
https://www.opentable.com/r/grand-sahara-mediterranean-grill-staten-island?corrid=a29938a4-7042-4c03-a1db-acd9c48a5cce&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-20T22%3A30%3A00,Grand Sahara Mediterranean Grill restaurant,0
https://www.opentable.com/r/mountain-fusion-inc-staten-island?corrid=a29938a4-7042-4c03-a1db-acd9c48a5cce&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-20T22%3A30%3A00,Mountain Fusion inc restaurant,0
https://www.opentable.com/r/the-richmond-staten-island?corrid=a29938a4-7042-4c03-a1db-acd9c48a5cce&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-20T22%3A30%3A00,The Richmond restaurant,13
https://www.opentable.com/r/marmar-restaurant-staten-island?corrid=a29938a4-7042-4c03-a1db-acd9c48a5cce&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-20T22%3A30%3A00,MARMAR Restaurant restaurant,0
https://www.opentable.com/r/panini-grill-staten-island?corrid=a29938a4-7042-4c03-a1db-acd9c48a5cce&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-20T22%3A30%3A00,Panini Grill restaurant,0
https://www.opentable.com/r/sofias-taqueria-staten-island?corrid=a29938a4-7042-4c03-a1db-acd9c48a5cce&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-20T22%3A30%3A00,Sofia's Taqueria restaurant,10
https://www.opentable.com/r/taverna-on-the-bay-staten-island?corrid=a29938a4-7042-4c03-a1db-acd9c48a5cce&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-20T22%3A30%3A00,Taverna on the Bay restaurant,3
https://www.opentable.com/r/richmond-republic-staten-island?corrid=a29938a4-7042-4c03-a1db-acd9c48a5cce&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-20T22%3A30%3A00,Richmond Republic restaurant,4
https://www.opentable.com/r/corner-house-bbq-staten-island?corrid=a29938a4-7042-4c03-a1db-acd9c48a5cce&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-20T22%3A30%3A00,Corner House BBQ restaurant,0
https://www.opentable.com/r/philam-kusina-staten-island?corrid=a29938a4-7042-4c03-a1db-acd9c48a5cce&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-20T22%3A30%3A00,PhilAm Kusina restaurant,0
https://www.opentable.com/r/vinum-wine-bar-and-restauarant-staten-island?corrid=a29938a4-7042-4c03-a1db-acd9c48a5cce&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-20T22%3A30%3A00,Vinum Wine Bar & Restauarant restaurant,3
https://www.opentable.com/r/violettes-cellar-staten-island?corrid=a29938a4-7042-4c03-a1db-acd9c48a5cce&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-20T22%3A30%3A00,Violette's Cellar restaurant,10
