url,2021-07-21
https://www.opentable.com/benjamin-steakhouse?corrid=503ea043-a48a-4e19-9e38-c80f54023e1a&avt=eyJ2IjoyLCJtIjoxLCJwIjoxLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-22T22%3A00%3A00,104
https://www.opentable.com/r/stk-nyc-midtown-new-york?corrid=503ea043-a48a-4e19-9e38-c80f54023e1a&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-22T22%3A00%3A00,188
https://www.opentable.com/kajitsu?corrid=503ea043-a48a-4e19-9e38-c80f54023e1a&avt=eyJ2IjoyLCJtIjoxLCJwIjoxLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-22T22%3A00%3A00,9
https://www.opentable.com/r/pera-mediterranean-brasserie-new-york?corrid=503ea043-a48a-4e19-9e38-c80f54023e1a&avt=eyJ2IjoyLCJtIjoxLCJwIjoxLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-22T22%3A00%3A00,58
https://www.opentable.com/r/the-smith-nomad-new-york?corrid=503ea043-a48a-4e19-9e38-c80f54023e1a&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-22T22%3A00%3A00,201
https://www.opentable.com/r/ilili-new-york?corrid=503ea043-a48a-4e19-9e38-c80f54023e1a&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-22T22%3A00%3A00,71
https://www.opentable.com/the-liberty-nyc?corrid=503ea043-a48a-4e19-9e38-c80f54023e1a&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-22T22%3A00%3A00,37
https://www.opentable.com/r/lamico-new-york?corrid=503ea043-a48a-4e19-9e38-c80f54023e1a&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-22T22%3A00%3A00,54
https://www.opentable.com/r/serra-by-birreria-new-york?corrid=503ea043-a48a-4e19-9e38-c80f54023e1a&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-22T22%3A00%3A00,246
https://www.opentable.com/pergola?corrid=503ea043-a48a-4e19-9e38-c80f54023e1a&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-22T22%3A00%3A00,78
https://www.opentable.com/r/benjamin-prime-new-york?corrid=503ea043-a48a-4e19-9e38-c80f54023e1a&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-22T22%3A00%3A00,116
https://www.opentable.com/r/koi-new-york?corrid=503ea043-a48a-4e19-9e38-c80f54023e1a&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-22T22%3A00%3A00,46
https://www.opentable.com/r/tonys-di-napoli-midtown-new-york?corrid=503ea043-a48a-4e19-9e38-c80f54023e1a&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-22T22%3A00%3A00,93
https://www.opentable.com/r/royal-35-steakhouse-new-york?corrid=503ea043-a48a-4e19-9e38-c80f54023e1a&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-22T22%3A00%3A00,19
https://www.opentable.com/wine-30?corrid=503ea043-a48a-4e19-9e38-c80f54023e1a&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-22T22%3A00%3A00,17
https://www.opentable.com/the-little-beet-table?corrid=503ea043-a48a-4e19-9e38-c80f54023e1a&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-22T22%3A00%3A00,59
