url,2021-07-21
https://www.opentable.com/greenhouse-cafe?corrid=d84cf360-b123-4b7d-b1cd-b6ee92e82a0c&avt=eyJ2IjoyLCJtIjoxLCJwIjoxLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-22T22%3A00%3A00,5
https://www.opentable.com/r/rangoon-brooklyn?corrid=d84cf360-b123-4b7d-b1cd-b6ee92e82a0c&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-22T22%3A00%3A00,27
https://www.opentable.com/r/alta-calidad-brooklyn?corrid=d84cf360-b123-4b7d-b1cd-b6ee92e82a0c&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-22T22%3A00%3A00,21
https://www.opentable.com/r/zamaan-bay-ridge-brooklyn?corrid=d84cf360-b123-4b7d-b1cd-b6ee92e82a0c&avt=eyJ2IjoyLCJtIjoxLCJwIjoxLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-22T22%3A00%3A00,2
https://www.opentable.com/r/terre-pasta-natural-wine-brooklyn?corrid=d84cf360-b123-4b7d-b1cd-b6ee92e82a0c&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-22T22%3A00%3A00,25
https://www.opentable.com/r/charm-bar-restaurant-brooklyn?corrid=d84cf360-b123-4b7d-b1cd-b6ee92e82a0c&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-22T22%3A00%3A00,8
https://www.opentable.com/r/the-simpson-restaurant-and-bar-brooklyn?corrid=d84cf360-b123-4b7d-b1cd-b6ee92e82a0c&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-22T22%3A00%3A00,15
https://www.opentable.com/r/belli-osteria-brooklyn?corrid=d84cf360-b123-4b7d-b1cd-b6ee92e82a0c&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-22T22%3A00%3A00,5
https://www.opentable.com/benchmark-restaurant?corrid=d84cf360-b123-4b7d-b1cd-b6ee92e82a0c&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-22T22%3A00%3A00,22
https://www.opentable.com/r/fabianes-brooklyn?corrid=d84cf360-b123-4b7d-b1cd-b6ee92e82a0c&avt=eyJ2IjoyLCJtIjoxLCJwIjoxLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-22T22%3A00%3A00,3
https://www.opentable.com/r/fonda-brooklyn?corrid=d84cf360-b123-4b7d-b1cd-b6ee92e82a0c&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-22T22%3A00%3A00,30
https://www.opentable.com/r/faun-brooklyn?corrid=d84cf360-b123-4b7d-b1cd-b6ee92e82a0c&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-22T22%3A00%3A00,7
https://www.opentable.com/r/brookvin-brooklyn?corrid=d84cf360-b123-4b7d-b1cd-b6ee92e82a0c&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-22T22%3A00%3A00,10
https://www.opentable.com/r/pizza-secret-brooklyn?corrid=d84cf360-b123-4b7d-b1cd-b6ee92e82a0c&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-22T22%3A00%3A00,1
https://www.opentable.com/r/stone-park-cafe-brooklyn?corrid=d84cf360-b123-4b7d-b1cd-b6ee92e82a0c&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-22T22%3A00%3A00,10
https://www.opentable.com/bacchus-brooklyn?corrid=d84cf360-b123-4b7d-b1cd-b6ee92e82a0c&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-22T22%3A00%3A00,21
https://www.opentable.com/r/bella-gioia-brooklyn?corrid=d84cf360-b123-4b7d-b1cd-b6ee92e82a0c&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-22T22%3A00%3A00,1
https://www.opentable.com/r/piccoli-trattoria-brooklyn?corrid=d84cf360-b123-4b7d-b1cd-b6ee92e82a0c&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-22T22%3A00%3A00,6
https://www.opentable.com/r/suite-704-brooklyn?corrid=d84cf360-b123-4b7d-b1cd-b6ee92e82a0c&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-22T22%3A00%3A00,3
https://www.opentable.com/r/cecconis-dumbo-brooklyn?corrid=d84cf360-b123-4b7d-b1cd-b6ee92e82a0c&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-22T22%3A00%3A00,217
https://www.opentable.com/r/buffalo-wild-wings-atlantic-terminal-brooklyn?corrid=d84cf360-b123-4b7d-b1cd-b6ee92e82a0c&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-22T22%3A00%3A00,17
https://www.opentable.com/r/savelli-restaurant-and-bar-brooklyn?corrid=d84cf360-b123-4b7d-b1cd-b6ee92e82a0c&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-22T22%3A00%3A00,8
https://www.opentable.com/r/gold-room-brooklyn?corrid=d84cf360-b123-4b7d-b1cd-b6ee92e82a0c&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-22T22%3A00%3A00,11
https://www.opentable.com/r/soco-brooklyn?corrid=d84cf360-b123-4b7d-b1cd-b6ee92e82a0c&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-22T22%3A00%3A00,43
https://www.opentable.com/r/westville-dumbo-brooklyn?corrid=d84cf360-b123-4b7d-b1cd-b6ee92e82a0c&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-22T22%3A00%3A00,31
https://www.opentable.com/marco-polo-ristorante?corrid=d84cf360-b123-4b7d-b1cd-b6ee92e82a0c&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-22T22%3A00%3A00,6
https://www.opentable.com/r/fragole-brooklyn?corrid=d84cf360-b123-4b7d-b1cd-b6ee92e82a0c&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-22T22%3A00%3A00,4
https://www.opentable.com/r/mama-capri-brooklyn?corrid=d84cf360-b123-4b7d-b1cd-b6ee92e82a0c&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-22T22%3A00%3A00,5
https://www.opentable.com/lantagoniste?corrid=d84cf360-b123-4b7d-b1cd-b6ee92e82a0c&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-22T22%3A00%3A00,9
https://www.opentable.com/r/that-bar-brooklyn?corrid=d84cf360-b123-4b7d-b1cd-b6ee92e82a0c&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-22T22%3A00%3A00,0
https://www.opentable.com/r/patrick-steakhouse-brooklyn?corrid=d84cf360-b123-4b7d-b1cd-b6ee92e82a0c&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-22T22%3A00%3A00,1
https://www.opentable.com/r/cafe-le-mistral-brooklyn?corrid=d84cf360-b123-4b7d-b1cd-b6ee92e82a0c&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-22T22%3A00%3A00,0
https://www.opentable.com/bijans-brooklyn?corrid=d84cf360-b123-4b7d-b1cd-b6ee92e82a0c&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-22T22%3A00%3A00,6
https://www.opentable.com/r/honey-badger-brooklyn?corrid=d84cf360-b123-4b7d-b1cd-b6ee92e82a0c&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-22T22%3A00%3A00,1
https://www.opentable.com/r/luzzos-bk-brooklyn?corrid=d84cf360-b123-4b7d-b1cd-b6ee92e82a0c&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-22T22%3A00%3A00,8
https://www.opentable.com/r/indian-table-brooklyn?corrid=d84cf360-b123-4b7d-b1cd-b6ee92e82a0c&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-22T22%3A00%3A00,6
https://www.opentable.com/r/czen-brooklyn?corrid=d84cf360-b123-4b7d-b1cd-b6ee92e82a0c&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-22T22%3A00%3A00,4
https://www.opentable.com/r/savannah-cafe-brooklyn?corrid=d84cf360-b123-4b7d-b1cd-b6ee92e82a0c&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-22T22%3A00%3A00,13
https://www.opentable.com/r/ammazzacaffe-brooklyn?corrid=d84cf360-b123-4b7d-b1cd-b6ee92e82a0c&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-22T22%3A00%3A00,18
https://www.opentable.com/la-nonna-ristorante-and-bar?corrid=d84cf360-b123-4b7d-b1cd-b6ee92e82a0c&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-22T22%3A00%3A00,20
https://www.opentable.com/r/sea-wolf-waterfront-brooklyn?corrid=d84cf360-b123-4b7d-b1cd-b6ee92e82a0c&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-22T22%3A00%3A00,22
https://www.opentable.com/shalom-japan?corrid=d84cf360-b123-4b7d-b1cd-b6ee92e82a0c&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-22T22%3A00%3A00,12
