url,name,2021-07-20
https://www.opentable.com/r/fogo-de-chao-brazilian-steakhouse-new-york?corrid=29efaf42-4062-4998-9d29-5cb6747a0d88&avt=eyJ2IjoyLCJtIjoxLCJwIjoxLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-20T22%3A30%3A00,Fogo de Chao - New York restaurant,164
https://www.opentable.com/r/lena-west-village-new-york?corrid=29efaf42-4062-4998-9d29-5cb6747a0d88&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T22%3A30%3A00,Newly added Lena West Village restaurant,9
https://www.opentable.com/r/primal-cut-grille-new-york?corrid=29efaf42-4062-4998-9d29-5cb6747a0d88&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T22%3A30%3A00,Newly added Primal Cut Grille restaurant,1
https://www.opentable.com/r/osteria-nando-new-york?corrid=29efaf42-4062-4998-9d29-5cb6747a0d88&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T22%3A30%3A00,Osteria Nando restaurant,10
https://www.opentable.com/r/dolly-varden-new-york?corrid=29efaf42-4062-4998-9d29-5cb6747a0d88&avt=eyJ2IjoyLCJtIjoxLCJwIjoxLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-20T22%3A30%3A00,Dolly Varden restaurant,11
https://www.opentable.com/r/fats-duvalls-rhum-cafe-new-york?corrid=29efaf42-4062-4998-9d29-5cb6747a0d88&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T22%3A30%3A00,Fats Duvall’s Rhum Cafe restaurant,1
https://www.opentable.com/r/havana-heights-new-york?corrid=29efaf42-4062-4998-9d29-5cb6747a0d88&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T22%3A30%3A00,Havana Heights restaurant,1
https://www.opentable.com/r/crispins-new-york?corrid=29efaf42-4062-4998-9d29-5cb6747a0d88&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T22%3A30%3A00,Crispin's restaurant,16
https://www.opentable.com/r/bombay-bistro-new-york?corrid=29efaf42-4062-4998-9d29-5cb6747a0d88&avt=eyJ2IjoyLCJtIjoxLCJwIjoxLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-20T22%3A30%3A00,Bombay Bistro restaurant,4
https://www.opentable.com/r/tramonti-fifth-ave-new-york?corrid=29efaf42-4062-4998-9d29-5cb6747a0d88&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T22%3A30%3A00,Tramonti Fifth Ave restaurant,4
https://www.opentable.com/r/the-restaurant-new-york?corrid=29efaf42-4062-4998-9d29-5cb6747a0d88&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T22%3A30%3A00,The Restaurant restaurant,7
https://www.opentable.com/r/giardino-54-new-york?corrid=29efaf42-4062-4998-9d29-5cb6747a0d88&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T22%3A30%3A00,Giardino 54 restaurant,7
https://www.opentable.com/r/sveta-new-york?corrid=29efaf42-4062-4998-9d29-5cb6747a0d88&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T22%3A30%3A00,Sveta restaurant,16
https://www.opentable.com/r/ampia-rooftop-and-gnoccheria-wall-st-new-york?corrid=29efaf42-4062-4998-9d29-5cb6747a0d88&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T22%3A30%3A00,Ampia Rooftop & Gnoccheria - Wall St. restaurant,61
https://www.opentable.com/r/sojourn-restaurant-new-york?corrid=29efaf42-4062-4998-9d29-5cb6747a0d88&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T22%3A30%3A00,Sojourn Restaurant restaurant,9
https://www.opentable.com/r/marcellino-new-york?corrid=29efaf42-4062-4998-9d29-5cb6747a0d88&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T22%3A30%3A00,Marcellino restaurant,2
https://www.opentable.com/r/st-tropez-soho-new-york-2?corrid=29efaf42-4062-4998-9d29-5cb6747a0d88&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T22%3A30%3A00,St. Tropez - SOHO restaurant,8
https://www.opentable.com/r/nittis-new-york?corrid=29efaf42-4062-4998-9d29-5cb6747a0d88&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T22%3A30%3A00,Nittis restaurant,11
https://www.opentable.com/r/quartino-bottega-organica-new-york?corrid=29efaf42-4062-4998-9d29-5cb6747a0d88&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T22%3A30%3A00,Quartino Bottega Organica restaurant,1
https://www.opentable.com/r/aroma-trattoria-new-york?corrid=29efaf42-4062-4998-9d29-5cb6747a0d88&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T22%3A30%3A00,Aroma Trattoria restaurant,1
https://www.opentable.com/r/sall-restaurant-and-lounge-new-york?corrid=29efaf42-4062-4998-9d29-5cb6747a0d88&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T22%3A30%3A00,Sall Restaurant & Lounge restaurant,4
https://www.opentable.com/r/fashion-bar-and-restaurant-new-york-1?corrid=29efaf42-4062-4998-9d29-5cb6747a0d88&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T22%3A30%3A00,Fashion Bar & Restaurant restaurant,1
